hex_id;geometry
281;8880104e41fffff;POLYGON ((-38.51649531675468 -3.835789732505318, -38.51247431830597 -3.8324120606005216, -38.513392907414165 -3.8272403330060167, -38.518332450350385 -3.82544621646676, -38.52235348751268 -3.8288238420736493, -38.521434943036915 -3.8339956305084986, -38.51649531675468 -3.835789732505318))
282;8880104513fffff;POLYGON ((-38.605412706438436 -3.8034889152267626, -38.601390720633326 -3.8001115267767154, -38.60230880379569 -3.7949392637522026, -38.607248827679534 -3.793144329452215, -38.61127085092021 -3.7965216715767536, -38.610352812853215 -3.80169399431756, -38.605412706438436 -3.8034889152267626))
283;8880104c17fffff;POLYGON ((-38.51200664581974 -3.7309843997808545, -38.50798629009282 -3.727607335315388, -38.50890476928974 -3.7224357859888624, -38.513843559629436 -3.720641239960967, -38.51786395412302 -3.7240182573653073, -38.516945519522 -3.7291898678494704, -38.51200664581974 -3.7309843997808545))
284;8880104ea7fffff;POLYGON ((-38.53302788335258 -3.742698225351599, -38.529007184568336 -3.739321111936915, -38.52992556922809 -3.7341494067894088, -38.53486460797607 -3.7323547542027344, -38.538885345227065 -3.7357318206887147, -38.53796700527508 -3.7409035866808664, -38.53302788335258 -3.742698225351599))
285;8880104eebfffff;POLYGON ((-38.54543807771453 -3.776894301595557, -38.541417025066266 -3.7735170005135013, -38.54233538847233 -3.7683451631447866, -38.54727475976121 -3.766550566255807, -38.55129585070201 -3.7699278206832916, -38.550377532073135 -3.7750997186451145, -38.54543807771453 -3.776894301595557))
286;8880104ebdfffff;POLYGON ((-38.55094798741548 -3.745863115476742, -38.546927034984456 -3.7424860013991164, -38.547845330181424 -3.7373141746874103, -38.552784533018894 -3.7355194014496704, -38.55680552366022 -3.7388964686625275, -38.555887273265526 -3.744068355968684, -38.55094798741548 -3.745863115476742))
287;88801040a5fffff;POLYGON ((-38.5078812024338 -3.8582707029364744, -38.50386019294228 -3.854892893187982, -38.504778855438396 -3.849721194916412, -38.509718482847866 -3.847927245482456, -38.51373953117882 -3.851305009074852, -38.51282091327264 -3.856476768248098, -38.5078812024338 -3.8582707029364744))
288;8880104cddfffff;POLYGON ((-38.55060014755673 -3.7217987074158856, -38.54657933362624 -3.718421734896989, -38.547497600053056 -3.7132499486078685, -38.55243663562466 -3.7114550741704893, -38.55645748776789 -3.71483199965102, -38.555539266138524 -3.7200038465980874, -38.55060014755673 -3.7217987074158856))
289;8880104c39fffff;POLYGON ((-38.497190189573715 -3.73636772576425, -38.493170000384445 -3.7329906151638483, -38.49408856340268 -3.7278191546455837, -38.49902727110321 -3.7260247433736424, -38.50304749927194 -3.729401806917566, -38.50212898077244 -3.7345733287807117, -38.497190189573715 -3.73636772576425))
290;88801040a3fffff;POLYGON ((-38.52270041715361 -3.8528887605797477, -38.518679241450975 -3.8495109979098627, -38.51959782000581 -3.8443392085148695, -38.524537529607876 -3.842545121066099, -38.52855874393701 -3.8459228375751895, -38.52764021004933 -3.8510946876846357, -38.52270041715361 -3.8528887605797477))
291;8880104e53fffff;POLYGON ((-38.543030573691794 -3.8164749477375812, -38.5390093324341 -3.8130974154749837, -38.53992775872132 -3.807925538942124, -38.54486738150854 -3.806131134133905, -38.54888866109747 -3.8095086200207313, -38.547970279579694 -3.8146805570823354, -38.543030573691794 -3.8164749477375812))
292;8880104e0dfffff;POLYGON ((-38.510290591998185 -3.818691010471861, -38.50626977088362 -3.8153134302307223, -38.50718837052067 -3.81014176535772, -38.512127746686325 -3.808347619750457, -38.51614860660155 -3.8117251535565893, -38.51523005156221 -3.816896879395789, -38.510290591998185 -3.818691010471861))
293;8880104f2dfffff;POLYGON ((-38.42655577115098 -3.795888517472116, -38.42253619483958 -3.7925109865883537, -38.423455198827185 -3.7873399083094794, -38.42839373498321 -3.785546298751038, -38.43241335129205 -3.788923782844216, -38.43149439145918 -3.794094923277241, -38.42655577115098 -3.795888517472116))
294;8880104e93fffff;POLYGON ((-38.58368735093298 -3.743642989216852, -38.57966598164537 -3.7402659218439487, -38.58058410275204 -3.7350938867587113, -38.58552354818419 -3.7332988588803584, -38.589544955212624 -3.7366758794479273, -38.588626879079825 -3.7418479746899584, -38.58368735093298 -3.743642989216852))
295;8880104cd1fffff;POLYGON ((-38.55645748776789 -3.71483199965102, -38.55243663562466 -3.7114550741704893, -38.55335486260316 -3.7062832612932604, -38.558293896909284 -3.7044883132916566, -38.56231478718058 -3.7078651916972825, -38.56139660502942 -3.7130370651702056, -38.55645748776789 -3.71483199965102))
296;888010452dfffff;POLYGON ((-38.55199164756778 -3.818058088582155, -38.547970279579694 -3.8146805570823354, -38.54888866109747 -3.8095086200207313, -38.553828365798374 -3.807714154046115, -38.557849771989446 -3.8110916392021297, -38.55693143528838 -3.8162636366673506, -38.55199164756778 -3.818058088582155))
297;88801045c1fffff;POLYGON ((-38.620233103544514 -3.7981040172673137, -38.61621095504683 -3.794726676398215, -38.61712895344495 -3.7895543258123623, -38.62206905518003 -3.7877592565575466, -38.62609124090019 -3.7911365510966344, -38.62517328767454 -3.7963089612113143, -38.620233103544514 -3.7981040172673137))
298;8880104e8bfffff;POLYGON ((-38.56611429034655 -3.764543712788014, -38.56209303478959 -3.761166505218334, -38.56301127446557 -3.755994551718474, -38.567950724826055 -3.75419974543554, -38.57197201837793 -3.7575769063095046, -38.571053823586155 -3.762748920152903, -38.56611429034655 -3.764543712788014))
299;8880104ee5fffff;POLYGON ((-38.527517436792174 -3.773728682846423, -38.52349663804914 -3.770351381675385, -38.52441509086778 -3.7651796658681906, -38.529354297758545 -3.763385190379523, -38.5333751350506 -3.766762444832071, -38.53245672691462 -3.771934221482572, -38.527517436792174 -3.773728682846423))
300;8880104eabfffff;POLYGON ((-38.54509041048428 -3.7528296607247476, -38.541069496348236 -3.7494524998189136, -38.54198783097864 -3.7442807004890413, -38.546927034984456 -3.7424860013991164, -38.55094798741548 -3.745863115476742, -38.550029697557456 -3.75103497546329, -38.54509041048428 -3.7528296607247476))
301;8880104f65fffff;POLYGON ((-38.4237987405418 -3.8114018510643755, -38.41977911500044 -3.808024225922485, -38.420698152925944 -3.802853145483088, -38.425636772262436 -3.801059628023017, -38.42965643784242 -3.8044372064795247, -38.428737444059045 -3.8096083490723087, -38.4237987405418 -3.8114018510643755))
302;8880104f4bfffff;POLYGON ((-38.462735231549466 -3.8262870139336163, -38.45871500097014 -3.822909340229095, -38.45963385687992 -3.817737980302822, -38.464572899032085 -3.815944232481268, -38.46859316909414 -3.8193218596964202, -38.46767435753306 -3.8244932812133037, -38.462735231549466 -3.8262870139336163))
303;8880104ec7fffff;POLYGON ((-38.554398711386206 -3.778477019496556, -38.550377532073135 -3.7750997186451145, -38.55129585070201 -3.7699278206832916, -38.556235303831265 -3.7681331630957047, -38.56025652130863 -3.7715104173245466, -38.55933824750419 -3.776682375754359, -38.554398711386206 -3.778477019496556))
304;88801040edfffff;POLYGON ((-38.51133020410435 -3.8908853108222656, -38.50730896735444 -3.887507320434789, -38.50822765339677 -3.8823355625179428, -38.51316753158867 -3.8805417342044715, -38.5171888071321 -3.883919678678183, -38.51627016570186 -3.8890914973699244, -38.51133020410435 -3.8908853108222656))
305;8880104c1dfffff;POLYGON ((-38.509251189963166 -3.746499154934653, -38.50523078440072 -3.743121995723031, -38.50614929764805 -3.737950440270722, -38.51108817188622 -3.736155982863844, -38.51510861625647 -3.7395330951194423, -38.51419014759248 -3.744704711728743, -38.509251189963166 -3.746499154934653))
306;88801045a7fffff;POLYGON ((-38.595751886675394 -3.7537742838649035, -38.59173030348572 -3.7503971703007464, -38.59264837419894 -3.7452250418681206, -38.597587983075115 -3.743429967021702, -38.60160960383372 -3.74680703388107, -38.600691578158965 -3.751979222282419, -38.595751886675394 -3.7537742838649035))
307;8880104cd9fffff;POLYGON ((-38.55956020660365 -3.7233808196063847, -38.555539266138524 -3.7200038465980874, -38.55645748776789 -3.71483199965102, -38.56139660502942 -3.7130370651702056, -38.56541758357906 -3.7164139911721192, -38.5644994067944 -3.721585898652019, -38.55956020660365 -3.7233808196063847))
308;8880107b2bfffff;POLYGON ((-38.58609259031671 -3.7040617258884896, -38.58207140989408 -3.700684893547564, -38.58298946809849 -3.695512907365625, -38.587928661755704 -3.693717693294508, -38.591949879880545 -3.6970944785514788, -38.5910318666577 -3.702266524954303, -38.58609259031671 -3.7040617258884896))
309;8880107b05fffff;POLYGON ((-38.58919580604863 -3.7126106260429075, -38.58517453751858 -3.709233746349172, -38.58609259031671 -3.7040617258884896, -38.5910318666577 -3.702266524954303, -38.595053172846384 -3.705643357632607, -38.59413516504718 -3.7108154382513088, -38.58919580604863 -3.7126106260429075))
310;8880104e4bfffff;POLYGON ((-38.525456068792664 -3.837373301678815, -38.521434943036915 -3.8339956305084986, -38.52235348751268 -3.8288238420736493, -38.52729311307623 -3.8270296640846633, -38.53131427741733 -3.8304072889890137, -38.53039577762127 -3.8355791381391104, -38.525456068792664 -3.837373301678815))
311;8880104e87fffff;POLYGON ((-38.55405073835734 -3.754412136482557, -38.550029697557456 -3.75103497546329, -38.55094798741548 -3.745863115476742, -38.555887273265526 -3.744068355968684, -38.55990835223215 -3.7474454701917175, -38.558990107193736 -3.75261739070983, -38.55405073835734 -3.754412136482557))
312;8880104ec9fffff;POLYGON ((-38.560604713835446 -3.795575652516915, -38.55658335783811 -3.7921982594913857, -38.55750166576866 -3.787026296926049, -38.562441284849164 -3.785231667034872, -38.56646267892365 -3.7886090135748933, -38.56554441585223 -3.7937810364823816, -38.560604713835446 -3.795575652516915))
313;8880104037fffff;POLYGON ((-38.49340818408637 -3.887716769024809, -38.489387202786716 -3.884338776100483, -38.49030597791136 -3.879167140108662, -38.49524568982991 -3.87737343600692, -38.49926671017955 -3.880751382953651, -38.498347979572415 -3.88592307997052, -38.49340818408637 -3.887716769024809))
314;8880104c57fffff;POLYGON ((-38.512353176203376 -3.755047950454705, -38.508332681974146 -3.751670743745967, -38.509251189963166 -3.746499154934653, -38.51419014759248 -3.744704711728743, -38.518210680585995 -3.748081871549981, -38.51729221719767 -3.753253521455429, -38.512353176203376 -3.755047950454705))
315;8880104d5bfffff;POLYGON ((-38.46170067646543 -3.7540985252254573, -38.457680861438874 -3.7507212756350587, -38.45859963087904 -3.7455500225082567, -38.46353817102312 -3.7437559571812504, -38.46755802553932 -3.747133159761175, -38.46663930043355 -3.752304474669393, -38.46170067646543 -3.7540985252254573))
316;8880104c1bfffff;POLYGON ((-38.52406814496825 -3.741115690187399, -38.52004757329511 -3.737738577290243, -38.520966002615374 -3.7325669331124636, -38.52590495896001 -3.730772340852911, -38.52992556922809 -3.7341494067894088, -38.529007184568336 -3.739321111936915, -38.52406814496825 -3.741115690187399))
317;8880104f53fffff;POLYGON ((-38.48030892715781 -3.8053912320699776, -38.4762885783843 -3.802013697943516, -38.477207316733974 -3.796842248614249, -38.482146359430416 -3.7950482719980028, -38.48616674743267 -3.7984257595251596, -38.4852480535215 -3.803597270258673, -38.48030892715781 -3.8053912320699776))
318;88801045c3fffff;POLYGON ((-38.62609124090019 -3.7911365510966344, -38.62206905518003 -3.7877592565575466, -38.62298701389063 -3.782586878356247, -38.627927113130795 -3.7807917352182363, -38.6319493359887 -3.7841689833907934, -38.63103142248044 -3.7893414210586567, -38.62609124090019 -3.7911365510966344))
319;8880107b67fffff;POLYGON ((-38.57437788705558 -3.7179959230482673, -38.570356782291434 -3.7146189966489795, -38.571274919568005 -3.70944706270548, -38.57621411669866 -3.707651994806611, -38.58023525933439 -3.711028874194978, -38.57931716697963 -3.7162008684839187, -38.57437788705558 -3.7179959230482673))
320;8880104f3dfffff;POLYGON ((-38.447229300356675 -3.7835426331155113, -38.443209515168626 -3.7801651949351753, -38.444128396833975 -3.77499399542608, -38.449067019437194 -3.7732001721831563, -38.45308684432533 -3.7765775635314545, -38.452168006921916 -3.781748824945529, -38.447229300356675 -3.7835426331155113))
321;8880104e23fffff;POLYGON ((-38.50098420943672 -3.793043509208801, -38.49696365447372 -3.7896660681476617, -38.49788226985811 -3.7844944990836162, -38.50282139567162 -3.782700309916599, -38.50684198956586 -3.7860777043371034, -38.50592341872711 -3.79124933455606, -38.50098420943672 -3.793043509208801))
322;88801040b5fffff;POLYGON ((-38.52855874393701 -3.8459228375751895, -38.524537529607876 -3.842545121066099, -38.525456068792664 -3.837373301678815, -38.53039577762127 -3.8355791381391104, -38.5344170304922 -3.8389568084507912, -38.53349853600447 -3.844128688490378, -38.52855874393701 -3.8459228375751895))
323;8880104f17fffff;POLYGON ((-38.47100437821477 -3.77974451911671, -38.46698429622471 -3.776367126248041, -38.46790305014718 -3.771195773984295, -38.47284184168502 -3.7694017529871533, -38.4768619630343 -3.7727790990509207, -38.475943253498286 -3.7779505129075392, -38.47100437821477 -3.77974451911671))
324;8880104e47fffff;POLYGON ((-38.513392907414165 -3.8272403330060167, -38.509371997622495 -3.8238627068207367, -38.510290591998185 -3.818691010471861, -38.51523005156221 -3.816896879395789, -38.519251000111 -3.820274459214612, -38.518332450350385 -3.82544621646676, -38.513392907414165 -3.8272403330060167))
325;8880104f09fffff;POLYGON ((-38.45653257641199 -3.8091890249509013, -38.45251252392918 -3.8058114447824964, -38.45343139015955 -3.80064014833258, -38.4583702645705 -3.7988463703254918, -38.46239035662298 -3.8022239038674495, -38.461471534706604 -3.807395262033753, -38.45653257641199 -3.8091890249509013))
326;888010456dfffff;POLYGON ((-38.552339581151706 -3.8421236342972986, -38.54831807462612 -3.838745966075384, -38.54923648492094 -3.8335739958701143, -38.5541763569316 -3.8317796335376446, -38.55819790165773 -3.835157255589458, -38.55727953618441 -3.8403292861346245, -38.552339581151706 -3.8421236342972986))
327;88801045adfffff;POLYGON ((-38.592997656638865 -3.76929077354523, -38.58897602300876 -3.7659135672199833, -38.58989412789037 -3.760741433064955, -38.59483382138788 -3.7589464452578856, -38.59885549262802 -3.7623236049834183, -38.59793743277234 -3.767495799106508, -38.592997656638865 -3.76929077354523))
328;8880104c09fffff;POLYGON ((-38.49753621806149 -3.760430966300102, -38.49351589036861 -3.75705371328621, -38.4944344821875 -3.7518822137837495, -38.49937335718751 -3.7500879060046177, -38.50339372385749 -3.753465112135673, -38.50247517656212 -3.758636672919502, -38.49753621806149 -3.760430966300102))
329;8880104c4dfffff;POLYGON ((-38.4889227611099 -3.782911233046966, -38.48490242278438 -3.779533839154219, -38.485821087886656 -3.774362363829739, -38.490760046845196 -3.772568221045976, -38.49478042427364 -3.7759455681976335, -38.49386180365238 -3.781117104864948, -38.4889227611099 -3.782911233046966))
330;8880104c27fffff;POLYGON ((-38.47031413286163 -3.7316192255284357, -38.466294327881315 -3.728242118340975, -38.46721302417211 -3.723070842607452, -38.47215148107806 -3.7212766123322845, -38.47617132542222 -3.7246536723675248, -38.475252673508336 -3.7298250098209653, -38.47031413286163 -3.7316192255284357))
331;8880104527fffff;POLYGON ((-38.55474670785271 -3.802542188139691, -38.55072539001722 -3.7991647486652234, -38.551643737418665 -3.7939928145478587, -38.55658335783811 -3.7921982594913857, -38.560604713835446 -3.795575652516915, -38.559686411263236 -3.8007476470386385, -38.55474670785271 -3.802542188139691))
332;8880104e9bfffff;POLYGON ((-38.58679069265041 -3.7521921714705426, -38.58276923522853 -3.7488150575555848, -38.58368735093298 -3.743642989216852, -38.588626879079825 -3.7418479746899584, -38.59264837419894 -3.7452250418681206, -38.59173030348572 -3.7503971703007464, -38.58679069265041 -3.7521921714705426))
333;8880104563fffff;POLYGON ((-38.564056181315195 -3.8281907719191204, -38.560034598473244 -3.824813196073999, -38.56095292981493 -3.819641167280255, -38.565892799128996 -3.81784665410689, -38.56991442000206 -3.821224183708737, -38.56899613354169 -3.8263962727180054, -38.564056181315195 -3.8281907719191204))
334;8880104c11fffff;POLYGON ((-38.51510861625647 -3.7395330951194423, -38.51108817188622 -3.736155982863844, -38.51200664581974 -3.7309843997808545, -38.516945519522 -3.7291898678494704, -38.520966002615374 -3.7325669331124636, -38.52004757329511 -3.737738577290243, -38.51510861625647 -3.7395330951194423))
335;8880104e85fffff;POLYGON ((-38.548193083730055 -3.7613787009410875, -38.54417208118159 -3.7580014931621446, -38.54509041048428 -3.7528296607247476, -38.550029697557456 -3.75103497546329, -38.55405073835734 -3.754412136482557, -38.55313245384438 -3.759584029513746, -38.548193083730055 -3.7613787009410875))
336;8880104e5dfffff;POLYGON ((-38.53131427741733 -3.8304072889890137, -38.52729311307623 -3.8270296640846633, -38.528211618174495 -3.8218578460543227, -38.533151242915984 -3.8200635922660355, -38.537172445757726 -3.823441170867811, -38.536253985369086 -3.8286130495512394, -38.53131427741733 -3.8304072889890137))
337;88801045c9fffff;POLYGON ((-38.62333734700385 -3.806653785350186, -38.61931511062012 -3.803276399599203, -38.620233103544514 -3.7981040172673137, -38.62517328767454 -3.7963089612113143, -38.6291955612371 -3.799686300700849, -38.62827761350253 -3.804858742498596, -38.62333734700385 -3.806653785350186))
338;8880104f2bfffff;POLYGON ((-38.441371717871924 -3.790507597082977, -38.4373519724686 -3.7871301121072523, -38.43827089322706 -3.7819589420214923, -38.443209515168626 -3.7801651949351753, -38.447229300356675 -3.7835426331155113, -38.4463104238302 -3.7887138651683694, -38.441371717871924 -3.790507597082977))
339;8880104c59fffff;POLYGON ((-38.51855743040343 -3.77214578224442, -38.51453675890073 -3.7687684812150057, -38.51545525635478 -3.763596826376195, -38.52039438068786 -3.7618024115892137, -38.52441509086778 -3.7651796658681906, -38.52349663804914 -3.770351381675385, -38.51855743040343 -3.77214578224442))
340;88801045edfffff;POLYGON ((-38.59334696260241 -3.793356793916695, -38.58932519045208 -3.789979449653628, -38.59024332408422 -3.784807278405512, -38.595183184847656 -3.7830123915067957, -38.599204994605515 -3.7863896893437845, -38.59828690600414 -3.7915619204963424, -38.59334696260241 -3.793356793916695))
341;8880104f51fffff;POLYGON ((-38.47445106767094 -3.8123565989344725, -38.47043075821083 -3.808979018245344, -38.47134953576592 -3.803807598487651, -38.4762885783843 -3.802013697943516, -38.48030892715781 -3.8053912320699776, -38.4793901940113 -3.810562713294048, -38.47445106767094 -3.8123565989344725))
342;8880104f39fffff;POLYGON ((-38.45618792088482 -3.7851262639162067, -38.452168006921916 -3.781748824945529, -38.45308684432533 -3.7765775635314545, -38.45802555139418 -3.774783679298866, -38.46204550492908 -3.7781610714693827, -38.46112671183489 -3.783332394663463, -38.45618792088482 -3.7851262639162067))
343;8880104f19fffff;POLYGON ((-38.477207316733974 -3.796842248614249, -38.47318705686827 -3.7934647613491923, -38.474105800415 -3.7882933441449222, -38.479044759418045 -3.786499352729384, -38.483065058555994 -3.789876793326601, -38.482146359430416 -3.7950482719980028, -38.477207316733974 -3.796842248614249))
344;8880104501fffff;POLYGON ((-38.57887611769793 -3.8228071377444572, -38.57485437067036 -3.8194296092778113, -38.57577261759626 -3.8142574913807845, -38.58071256660299 -3.812462841913015, -38.58473435144864 -3.8158403241317993, -38.583816149481216 -3.821012502056992, -38.57887611769793 -3.8228071377444572))
345;8880107b47fffff;POLYGON ((-38.59540251799767 -3.7297086694274584, -38.59138107331311 -3.7263316957017496, -38.59229911528028 -3.721159607374153, -38.59723855691013 -3.719364432730788, -38.60126003916612 -3.7227413595781216, -38.600342042232576 -3.7279135079379726, -38.59540251799767 -3.7297086694274584))
346;8880104c3dfffff;POLYGON ((-38.48823129246414 -3.7347849517230323, -38.48421123115289 -3.7314078421362638, -38.485129838642585 -3.726236443087903, -38.490068462983814 -3.7244420921472137, -38.49408856340268 -3.7278191546455837, -38.493170000384445 -3.7329906151638483, -38.48823129246414 -3.7347849517230323))
347;88801045abfffff;POLYGON ((-38.60781706344488 -3.7639057157650773, -38.603795266692714 -3.7605285566704985, -38.60471328692441 -3.755356335371709, -38.609653058816974 -3.7535612133776595, -38.613674892966124 -3.7569383258680182, -38.61275691783747 -3.7621106069474184, -38.60781706344488 -3.7639057157650773))
348;8880107b01fffff;POLYGON ((-38.59815655927957 -3.7141923181264067, -38.59413516504718 -3.7108154382513088, -38.595053172846384 -3.705643357632607, -38.599992529843576 -3.7038480968469267, -38.604013961606306 -3.7072249297386133, -38.60309599885324 -3.712397070390168, -38.59815655927957 -3.7141923181264067))
349;8880104e95fffff;POLYGON ((-38.5688689249976 -3.749027764510988, -38.56484771968728 -3.745650650266594, -38.56576592523247 -3.7404787024911093, -38.57070529120298 -3.738683808606605, -38.57472653446709 -3.7420608760502003, -38.57380837381866 -3.7472328841698808, -38.5688689249976 -3.749027764510988))
350;8880104eddfffff;POLYGON ((-38.572320602995276 -3.7816422717361333, -38.56829917092834 -3.7782649717181864, -38.5692173998611 -3.7730929529455173, -38.57415701595361 -3.7712981739638605, -38.57817848592829 -3.774675427423177, -38.57726030191446 -3.7798475064135593, -38.572320602995276 -3.7816422717361333))
351;8880104515fffff;POLYGON ((-38.590592543796525 -3.8088734069804953, -38.58657072121753 -3.805495971046133, -38.58748888901847 -3.8003237960622176, -38.59242883439192 -3.7985289970997167, -38.596450694619556 -3.801906386713102, -38.59553257183685 -3.807078621600742, -38.590592543796525 -3.8088734069804953))
352;8880104ea9fffff;POLYGON ((-38.53923279298864 -3.7597961039840224, -38.53521191723225 -3.756418896286545, -38.536130291277416 -3.7512471245680437, -38.541069496348236 -3.7494524998189136, -38.54509041048428 -3.7528296607247476, -38.54417208118159 -3.7580014931621446, -38.53923279298864 -3.7597961039840224))
353;8880107b4dfffff;POLYGON ((-38.59264837419894 -3.7452250418681206, -38.588626879079825 -3.7418479746899584, -38.589544955212624 -3.7366758794479273, -38.594484481455176 -3.7348807913432007, -38.59850601418681 -3.738257811748037, -38.597587983075115 -3.743429967021702, -38.59264837419894 -3.7452250418681206))
354;8880104ee7fffff;POLYGON ((-38.5333751350506 -3.766762444832071, -38.529354297758545 -3.763385190379523, -38.530272711199785 -3.7582134465019172, -38.53521191723225 -3.756418896286545, -38.53923279298864 -3.7597961039840224, -38.53831442425997 -3.7649679086427343, -38.5333751350506 -3.766762444832071))
355;88801041d7fffff;POLYGON ((-38.493062235202295 -3.8636522299093516, -38.48904139245485 -3.860274373179229, -38.48996013876643 -3.855102766509843, -38.49489968332449 -3.8533089554725226, -38.49892056512429 -3.856686766051274, -38.49800186332543 -3.8618584338095188, -38.493062235202295 -3.8636522299093516))
