;CNPJ BÁSICO;NOME FANTASIA;CNAE FISCAL PRINCIPAL;EMDERECO COMPLETO;ID;LAT;LON;Zonas;TIPO
139;33343238;PONTO DO PRANTINHO;5611203;BRILHANTE ,124 - SIQUEIRA ,FORTALEZA - CE;4577;-3.8052539;-38.6241132;Zona_338;acai lanches cafe
140;23796236;LA 219;4772500;COQUEIRO VERDE ,219 - BARRA DO CEARA ,FORTALEZA - CE;12294;-3.6989754;-38.5779772;Zona_182;cosmeticos distribuidora perfumaria
141;52004109;FARMACIA VIDA E SAUDE;4771701;24 DE OUTUBRO ,322 - GENIBAU ,FORTALEZA - CE;13349;-3.7590232;-38.6039595;Zona_232;farmacia farma drogaria
142;22569401;GG LOCACAO DE VEICULOS;7711000;ENGENHEIRO JOAO NOGUEIRA ,253 - CARLITO PAMPLONA ,FORTALEZA - CE;12483;-3.713255;-38.55897881089619;Zona_296;car rent locacoes
143;34612023;PRIME CONNECT;4752100;GUILHERME ROCHA ,381 - CENTRO ,FORTALEZA - CE;13614;-3.7232005;-38.53893752795288;Zona_151;cell celular imports
144;73261133;FLAJAN DISTRIBUIDORA;4712100;PAPI JUNIOR ,2316 - BELA VISTA ,FORTALEZA - CE;3361;-3.7545205;-38.56000709237711;Zona_210;mercadinho comercial mercearia
145;53739261;GR SERVICOS MEDICOS;8610102;MATIAS BECK ,79 - PRESIDENTE KENNEDY ,FORTALEZA - CE;14495;-3.7360286;-38.5740318;Zona_73;servicos medicos med
146;33311471;SV SERVICOS MEDICOS;8630503;WASHINGTON SOARES ,3000 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;5262;-3.7838385;-38.4822865;Zona_184;servicos medicos clinica
147;14026426;MEGA FRETE TRANSPORTES;4930202;1016 ,135 - CONJUNTO CEARA ,FORTALEZA - CE;10734;-3.7705383;-38.6167927;;transportes transporte logistica
148;20414767;D & C;4752100;WASHINGTON SOARES ,4335 - SAPIRANGA ,FORTALEZA - CE;13548;-3.79398795;-38.47961813785068;Zona_344;cell celular imports
149;52149152;OLIVEIRA TABACARIA;4723700;PAPI JUNIOR ,2270 - BELA VISTA ,FORTALEZA - CE;15457;-3.7542853;-38.55969982194679;Zona_210;bebidas distribuidora comercial
150;52501591;ALPHA WORK;8211300;VIENA WEYNE ,812 - CAMBEBA ,FORTALEZA - CE;955;-3.80172235;-38.48698769289925;Zona_259;servicos consultoria coworking
151;21774663;FS HOLDING;6822600;DA ABOLICAO ,2021 - MEIRELES ,FORTALEZA - CE;13659;-3.73050055;-38.503206933312114;Zona_173;imoveis imobiliaria gestao
152;11252060;EEFM PROF JOCIE CAMINHA DE MENESES;8550301;ITU ,120 - BOM JARDIM ,FORTALEZA - CE;15888;-3.78633395;-38.60153671090684;Zona_166;uerf escola municipal
153;32964291;HOLY CORRETORA;6622300;DAS AROEIRAS ,882 - PASSARE ,FORTALEZA - CE;14031;-3.8106673;-38.5391764;Zona_251;seguros corretora saude
154;28167561;MCP PAR;6462000;DOM LUIS ,300 - ALDEOTA ,FORTALEZA - CE;11086;-3.7333012;-38.49881245674792;Zona_290;participacoes holding empreendimentos
155;13767423;GSF ENGENHARIA;4120400;ANDRADE FURTADO ,1245 - COCO ,FORTALEZA - CE;3163;-3.7427964;-38.4889153;Zona_154;construcoes engenharia construtora
156;14124583;EDU OTICA;4774100;CONTORNO SUL ,205 - CONJUNTO ESPERANCA ,FORTALEZA - CE;11294;-3.8147057;-38.5915845;Zona_189;otica optica oticas
157;28177183;ESA ENGENHARIA;7112000;J ,286 - PRESIDENTE KENNEDY ,FORTALEZA - CE;6833;-3.7332169;-38.5700154;Zona_196;engenharia servicos consultoria
158;39860288;REI DO FRANGO;4712100;CONEGO DE CASTRO ,4500 - PARQUE SAO JOSE ,FORTALEZA - CE;3458;-3.798284;-38.5857179;Zona_146;mercadinho comercial mercearia
159;15396026;BEBA AGUA;8211300;TENENTE JOSE NEWTON ,532 - MESSEJANA ,FORTALEZA - CE;688;-3.8270402;-38.4921759;Zona_20;servicos consultoria coworking
160;36124866;INSTITUTO EDUCACIONAL DESCOBRINDO PARA VIDA;8513900;RIO GRANDE DO NORTE ,1050 - DEMOCRITO ROCHA ,FORTALEZA - CE;16642;-3.75878835;-38.56693216168206;Zona_299;colegio escola educacional
161;10516937;ADVISOR CONSULTORIA EMPRESARIAL LTDA;7020400;DOM LUIS ,1233 - MEIRELES ,FORTALEZA - CE;6680;-3.7354692;-38.489782;Zona_68;consultoria servicos empresarial
162;8583512;ROSA CHOQUE;1412601;ESPERANTO ,1507 - VILA UNIAO ,FORTALEZA - CE;4013;-3.76751245;-38.54022042526044;Zona_261;confeccoes jeans moda
163;4991701;COMUNIDADE CRISTA SILOE;9491000;MANOEL MONTEIRO ,770 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;10444;-3.79355105;-38.49450471361016;Zona_244;igreja deus comunidade
164;46339226;QUEEN CLINICAL CENTER;8630504;PROFESSOR GOMES DE MATOS ,671 - PARREAO ,FORTALEZA - CE;7638;-3.7593741;-38.54384250653732;Zona_13;odontologia clinica odonto
165;44831074;SANT PIN CONSULTORIA FINANCEIRA E PROTECOES;6622300;DAS AROEIRAS ,200 - PASSARE ,FORTALEZA - CE;14042;-3.80523355;-38.53683272140373;Zona_135;seguros corretora saude
166;2246648;FPA NEGOCIOS E CONSULTORIA;7020400;WASHINGTON SOARES ,3663 - EDSON QUEIROZ ,FORTALEZA - CE;6675;-3.7881744;-38.47970119529657;Zona_344;consultoria servicos empresarial
167;35051195;JEO BAR E PETISCARIA;5611201;ALVARO GARRIDO ,260 - BARRA DO CEARA ,FORTALEZA - CE;2277;-3.7126389;-38.581703;Zona_34;restaurante pizzaria pizza
168;20917029;ACAI PARAENSE;5611203;EDUARDO GARCIA ,15 - ALDEOTA ,FORTALEZA - CE;4530;-3.7398053;-38.4940731;Zona_68;acai lanches cafe
169;27260705;SAUD ODONTO;8630504;ENGENHEIRO LEAL LIMA VERDE ,215 - SAPIRANGA / COITE ,FORTALEZA - CE;7609;-3.7900574;-38.4759889;Zona_344;odontologia clinica odonto
170;20758306;CIA DO TERNO;4781400;WASHINGTON SOARES ,85 - EDSON QUEIROZ ,FORTALEZA - CE;1324;-3.7554302;-38.48876588454546;Zona_114;moda confeccoes modas
171;53500423;NATURALSENSE ALDEOTA;5611203;MARIA TOMASIA ,1267 - ALDEOTA ,FORTALEZA - CE;5035;-3.7370451;-38.4917265;Zona_68;acai lanches cafe
172;44586739;UP! FORNERIA;5611201;NORVINDA PIRES ,80 - ALDEOTA ,FORTALEZA - CE;2078;-3.7372476;-38.5013246;Zona_207;restaurante pizzaria pizza
173;3687643;MANOEL MAIA REPRESENTACOES;4619200;FRANCISCO HOLANDA ,625 - DIONISIO TORRES ,FORTALEZA - CE;12828;-3.74837585;-38.50486253589881;Zona_220;representacoes representacao comercio
174;31076562;FABULOSA TUPPERWARE;7319003;JARDIM SILVEIRA ,621 - NOVO MONDUBIM ,FORTALEZA - CE;15572;-3.8063931;-38.5881881;Zona_352;marketing digital comunicacao
175;52004492;THE MANIA ACAI 4;5611203;ROSA CRUZ ,451 - JARDIM CEARENSE ,FORTALEZA - CE;4849;-3.7999265;-38.5650229;Zona_272;acai lanches cafe
176;34969214;CONSOLID SEGUROS;6622300;GUILHERME ROCHA ,218 - CENTRO ,FORTALEZA - CE;14091;-3.7268221;-38.52821993030916;Zona_227;seguros corretora saude
177;31162353;RM OFTALMOLOGIA;8630503;PROFESSOR DIAS DA ROCHA ,1511 - ALDEOTA ,FORTALEZA - CE;5428;-3.7425641;-38.4937854;Zona_241;servicos medicos clinica
178;28298695;REAL CREDITO;8291100;TENENTE JURANDIR ALENCAR ,18 - MESSEJANA ,FORTALEZA - CE;14679;-3.8319249;-38.49514542785853;Zona_229;solucoes assessoria promotora
179;8472711;ALLUG SOLUCOES EM EVENTOS;9511800;CONSELHEIRO GOMES DE FREITAS ,5000 - SAPIRANGA ,FORTALEZA - CE;16328;-3.7955484;-38.4774055;Zona_344;solucoes informatica tecnologia
180;24462214;D VERAS ESPACO DE BELEZA;9602501;EDILSON BRASIL SOARES ,2681 - EDSON QUEIROZ ,FORTALEZA - CE;10220;-3.7875577;-38.46167383255566;Zona_22;beleza studio barbearia
181;21604498;MERCADINHO ACOPIARA;4712100;ROSINHA SAMPAIO ,940 - JARDIM GUANABARA ,FORTALEZA - CE;3829;-3.7248182;-38.5953264;Zona_346;mercadinho comercial mercearia
182;17003562;MILESTONE - CONSULTORIA EM GESTAO DE PROJETOS;8211300;JOAQUIM FELICIO ,179 - MESSEJANA ,FORTALEZA - CE;374;-3.8304127;-38.4886098;Zona_215;servicos consultoria coworking
183;11136236;CAIXA ESCOLAR DOM HELDER CAMARA;8550301;ROSINHA SAMPAIO ,1157 - QUINTINO CUNHA ,FORTALEZA - CE;15964;-3.72699765;-38.58918032121818;Zona_41;uerf escola municipal
184;40629331;PLP INDUSTRIA;1412601;ANTONIO DIVINO ,194 - MONDUBIM ,FORTALEZA - CE;4077;-3.8044333;-38.5610379;Zona_112;confeccoes jeans moda
185;30588728;PLANETA FESTA;4789099;WASHINGTON SOARES ,4650 - CAMBEBA ,FORTALEZA - CE;11715;-3.79993165;-38.47989316676866;Zona_318;embalagens festas casa
186;46902914;LG CONSULTORIA;8599604;NOGUEIRA ACIOLI ,1505 - CENTRO ,FORTALEZA - CE;5783;-3.7354771;-38.5185207;Zona_335;consultoria treinamentos servicos
187;47293193;REDES VALENTE LOJA SHOPPING;4789099;LUCIANO CARNEIRO ,1333 - PARREAO ,FORTALEZA - CE;11670;-3.76004445;-38.534801025299785;Zona_355;embalagens festas casa
188;14378670;DENN LYN SERVICOS E COMERCIO;4619200;91 ,41 - JOSE WALTER ,FORTALEZA - CE;12855;-3.8327203;-38.5542658;Zona_327;representacoes representacao comercio
189;32729016;MANSAO NORDESTE ENTRETENIMENTO;7490104;BARAO DE STUDART ,1165 - ALDEOTA ,FORTALEZA - CE;11561;-3.73520475;-38.506581427618855;Zona_173;negocios saude gestao
190;97544140;PANIFICADORA MAIRA;1091102;GENERAL PIRAGIBE ,1110 - AMADEU FURTADO ,FORTALEZA - CE;14229;-3.742872;-38.5569102;Zona_101;panificadora pao confeitaria
191;42187573;BOBS;5611201;GERMANO FRANCK ,300 - PARANGABA ,FORTALEZA - CE;2563;-3.7761864;-38.5612029;Zona_205;restaurante pizzaria pizza
192;13204174;FRATELLI LA PASTA;5611201;DESEMBARGADOR GONZAGA ,609 - PARQUE IRACEMA ,FORTALEZA - CE;2439;-3.8010348;-38.4973437;Zona_27;restaurante pizzaria pizza
193;41562265;MERCADINHO BARROS;4712100;AURELIO SAMPAIO ,220 - AEROLANDIA ,FORTALEZA - CE;3755;-3.7732763;-38.51413840994335;Zona_157;mercadinho comercial mercearia
194;11036808;HL SERVICOS;8630503;RUI BARBOSA ,2817 - JOAQUIM TAVORA ,FORTALEZA - CE;5075;-3.7477253;-38.51299864588037;Zona_315;servicos medicos clinica
195;46838275;LOJA DO ACO;4744099;TENENTE ROMA ,902 - ALTO DA BALANCA ,FORTALEZA - CE;8385;-3.7668474;-38.50937899214876;Zona_43;construcao construcoes deposito
196;19320224;ESPACO DE ESTETICA ANA PAULA MOURA;9602502;JOVITA FEITOSA ,2746 - PARQUELANDIA ,FORTALEZA - CE;15294;-3.74085065;-38.56222316207179;Zona_101;estetica clinica studio
197;7676621;CAPITAO PRAIA BAR;5611201;ZEZE  DIOGO ,5515 - PRAIA DO FUTURO ,FORTALEZA - CE;1872;-3.7328411;-38.4568787;Zona_67;restaurante pizzaria pizza
198;4794613;A R MERCADINHO E VARIEDADES;4712100;ALANIS MARIA LAURINDO DE OLIVEIRA ,182 - CONJUNTO CEARA I ,FORTALEZA - CE;3796;-3.7636031;-38.6042345;Zona_169;mercadinho comercial mercearia
199;16571666;PIZZARIA E PASTELARIA - O EVANDRO;5611203;RAUL UCHOA ,107 - BOM FUTURO ,FORTALEZA - CE;4729;-3.7607563;-38.5453162;Zona_13;acai lanches cafe
200;12602798;FAZ CONSTRUCAO;4120400;DOM MANUEL DE MEDEIROS ,692 - PARQUELANDIA ,FORTALEZA - CE;2684;-3.738537;-38.5581446;Zona_101;construcoes engenharia construtora
201;48448167;WG CONSULTORIA;8211300;JOVITA FEITOSA ,554 - PARQUE ARAXA ,FORTALEZA - CE;906;-3.73809675;-38.54906266835541;Zona_287;servicos consultoria coworking
202;7366109;FACELL;4752100;WASHINGTON SOARES ,85 - EDSON QUEIROZ ,FORTALEZA - CE;13549;-3.7554302;-38.48876588454546;Zona_114;cell celular imports
203;23021185;LC GESTAO E EMPREENDIMENTOS;7020400;PERBOYRE E SILVA ,68 - CENTRO ,FORTALEZA - CE;6434;-3.7287452;-38.5264202;Zona_227;consultoria servicos empresarial
204;2922724;MERCADINHO TRIUNFO;4712100;PROFESSOR CARVALHO ,3088 - JOAQUIM TAVORA ,FORTALEZA - CE;3749;-3.7517014;-38.51534939369965;Zona_315;mercadinho comercial mercearia
205;33605776;CJHENRIQUE;4110700;BENJAMIM BRASIL ,SN - MONDUBIM ,FORTALEZA - CE;7921;-3.8100019;-38.554911;Zona_297;empreendimentos incorporacoes ltda
206;38561059;L Q CONSTRUCOES E TRANSPORTES;4120400;JAMACARU ,1917 - JANGURUSSU ,FORTALEZA - CE;3280;-3.8416553;-38.5206565;Zona_138;construcoes engenharia construtora
207;5433566;EDIFICIO LENINGRADO;8112500;RD. JOSE LOURENCO ,440 - MEIRELES ,FORTALEZA - CE;7450;-3.7289653;-38.5059809;Zona_173;condominio edificio residencial
208;45434160;ACSP ENGENHARIA;7112000;WASHINGTON SOARES ,4835 - JOSE DE ALENCAR ,FORTALEZA - CE;6892;-3.80251465;-38.47904703555936;Zona_318;engenharia servicos consultoria
209;12152373;HABITNET 02;6821801;GENERAL CORDEIRO NETO ,1655 - MONDUBIM ,FORTALEZA - CE;9492;-3.8207826;-38.5753863;Zona_108;imoveis imobiliaria imobiliarios
210;34894430;PAGODE DA DIRETORIA;5611201;ANTONIO JUSTA ,3525 - MEIRELES ,FORTALEZA - CE;2010;-3.72917695;-38.48928257954545;Zona_347;restaurante pizzaria pizza
211;7245069;MBCAR VEICULOS;4511102;JOSE CANDIDO ,279 - MONTE CASTELO ,FORTALEZA - CE;11888;-3.7271729;-38.55051855059687;Zona_122;veiculos car multimarcas
212;21380194;CHANGE INTERCAMBIO;7911200;DOUTOR GILBERTO STUDART ,55 - COCO ,FORTALEZA - CE;15035;-3.7413961;-38.4873288;Zona_154;turismo viagens agencia
213;53147467;AMANDA CAVALCANTE CORRETORA;6821801;VIENA WEYNE ,430 - CAMBEBA ,FORTALEZA - CE;9456;-3.8016798;-38.49056588075503;Zona_259;imoveis imobiliaria imobiliarios
214;46724444;VENDAS;4744099;NOGUEIRA ACIOLI ,1505 - CENTRO ,FORTALEZA - CE;8202;-3.7354771;-38.5185207;Zona_335;construcao construcoes deposito
215;6179799;SOL RENT A CAR;7711000;MONSENHOR TABOSA ,1071 - MEIRELES ,FORTALEZA - CE;12402;-3.7248255;-38.51140745366962;Zona_284;car rent locacoes
216;17579879;PET'S ESTILOSOS;4781400;EDSON MARTINS ,3594 - GRANJA LISBOA ,FORTALEZA - CE;1044;-3.7830204;-38.6225779;Zona_104;moda confeccoes modas
217;38077402;JALIMA CORRETORA DE SEGUROS;6622300;DOM LUIS ,906 - ALDEOTA ,FORTALEZA - CE;13984;-3.7347298;-38.4934102;Zona_68;seguros corretora saude
218;17006468;DNC TI;9511800;JAGUARETAMA ,73 - ALDEOTA ,FORTALEZA - CE;16251;-3.7366303;-38.5161138;Zona_335;solucoes informatica tecnologia
219;44429178;PMX CONSULTORIA EM TI;6204000;DOUTOR GILBERTO STUDART ,55 - COCO ,FORTALEZA - CE;15144;-3.7413961;-38.4873288;Zona_154;consultoria tecnologia tech
220;35644887;HELA CONTABILIDADE;6920601;ARY BARROSO ,70 - PAPICU ,FORTALEZA - CE;6366;-3.73920265;-38.47292863540481;Zona_103;contabilidade contabil assessoria
221;13164461;PROGETTO IMOVEIS;6810201;DIOGO ,11 - CENTRO ,FORTALEZA - CE;13028;-3.7293007;-38.5355428;Zona_160;empreendimentos imoveis imobiliarios
222;10491546;LENITA NEGRAO CONFECCOES;4781400;DESEMBARGADOR LAURO NOGUEIRA ,1500 - PAPICU ,FORTALEZA - CE;1312;-3.7410039;-38.4737697;Zona_247;moda confeccoes modas
223;11631869;HAILIVING INTERNATIONAL COMPANY;7020400;TRAJANO DE MEDEIROS ,2999 - PRAIA DO FUTURO I ,FORTALEZA - CE;6707;-3.7363599;-38.4619;Zona_81;consultoria servicos empresarial
224;41331893;RENOVA SOLUCOES;6204000;EUCLIDES ONOFRE DE SOUZA ,270 - SAPIRANGA / COITE ,FORTALEZA - CE;15162;-3.7982462;-38.47841168279467;Zona_318;consultoria tecnologia tech
225;13181147;C ROCHA ARQUITETURA;4120400;WASHINGTON SOARES ,3663 - EDSON QUEIROZ ,FORTALEZA - CE;2921;-3.7881744;-38.47970119529657;Zona_344;construcoes engenharia construtora
226;10693420;IAGEE - INSTITUTO DE AVALIACAO GESTAO & EDUCACAO;7020400;DOUTOR GILBERTO STUDART ,55 - COCO ,FORTALEZA - CE;6432;-3.7413961;-38.4873288;Zona_154;consultoria servicos empresarial
227;17253701;BUREAU EVENTO;8230001;SANTOS DUMONT ,2789 - ALDEOTA ,FORTALEZA - CE;13151;-3.7329008;-38.509812246842685;Zona_173;eventos producoes servicos
228;17086765;LOTRANS;7911200;ALEMANHA ,223 - ITAPERI ,FORTALEZA - CE;15082;-3.780934;-38.55984579969432;Zona_225;turismo viagens agencia
229;31558857;SANCTORUM;8599604;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;5582;-3.74735095;-38.51925908580248;Zona_42;consultoria treinamentos servicos
230;53827201;ALINE CORDEIRO;8630503;PONTES VIEIRA ,2340 - DIONISIO TORRES ,FORTALEZA - CE;5363;-3.75158775;-38.50055744473138;Zona_329;servicos medicos clinica
231;4700344;TURISPLAN TRANSPORTE E TURISMO;4930202;MOACIR MACHADO ,264 - VILA UNIAO ,FORTALEZA - CE;10723;-3.7690815;-38.5301377;Zona_300;transportes transporte logistica
232;3575199;ANGEL VARIEDADES;4755502;LUCIANO CARNEIRO ,1333 - VILA UNIAO ,FORTALEZA - CE;16159;-3.7690387;-38.53733013127095;Zona_261;variedades aviamentos presentes
233;19251585;JUSTINO DISTRIBUIDORA;4712100;JOAQUIM NABUCO ,166 - MEIRELES ,FORTALEZA - CE;3823;-3.72664545;-38.49877033115183;Zona_290;mercadinho comercial mercearia
234;37236402;HEALTH MEDIC BRAZIL ONE;8610102;BARBOSA DE FREITAS ,1741 - ALDEOTA ,FORTALEZA - CE;14471;-3.7410653;-38.4985591;Zona_207;servicos medicos med
235;2038595;LA CREPERIE;5611203;SANTOS DUMONT ,3131 - ALDEOTA ,FORTALEZA - CE;4878;-3.7362064;-38.4969059;Zona_68;acai lanches cafe
236;53161990;NEXUS SOLUCOES & SERVICOS DE TECNOLOGIA;8211300;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;965;-3.74735095;-38.51925908580248;Zona_42;servicos consultoria coworking
237;8393533;LOREN IMOBILIARIA;4110700;DRAGAO DO MAR ,372 - PRAIA DE IRACEMA ,FORTALEZA - CE;7864;-3.72221695;-38.51762596819662;Zona_25;empreendimentos incorporacoes ltda
238;45348512;T. MOTA ENGENHARIA;7112000;WASHINGTON SOARES ,55 - EDSON QUEIROZ ,FORTALEZA - CE;7152;-3.7538641;-38.4906286;Zona_114;engenharia servicos consultoria
239;32303571;CB FARDAMENTOS;4781400;AZEVEDO BOLAO ,979 - PARQUELANDIA ,FORTALEZA - CE;1136;-3.7358466;-38.5529664;Zona_287;moda confeccoes modas
240;10250487;DESTAK CABELEREIROS;9602501;CARLOS ALBERTO GALVAO ,54 - ALDEOTA ,FORTALEZA - CE;10122;-3.7387325;-38.5108933;Zona_306;beleza studio barbearia
241;46093095;P COSTA PSICOLOGIA E ENSINO;8650003;SENADOR VIRGILIO TAVORA ,1500 - ALDEOTA ,FORTALEZA - CE;13923;-3.7376609;-38.4934601;Zona_68;psicologia clinica saude
242;15674814;LUMIAR PRODUCOES;8230001;BOTELHO MAGALHAES ,141 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;13207;-3.7971959;-38.491053511243;Zona_259;eventos producoes servicos
243;7993359;BEBELU SANDUICHES;5611203;BARAO DE STUDART ,2200 - ALDEOTA ,FORTALEZA - CE;4703;-3.7336102;-38.5062334;Zona_173;acai lanches cafe
244;48912450;MULHERES DE GAS;8211300;CAPITAO ARAGAO ,220 - ALTO DA BALANCA ,FORTALEZA - CE;602;-3.7651239;-38.5141023;Zona_43;servicos consultoria coworking
245;48260674;AUTOVEGA SERVICOS AUTOMOTIVOS;4520001;AMSTERDA ,1285 - DIAS MACEDO ,FORTALEZA - CE;9939;-3.788856;-38.5281883;Zona_130;auto car center
246;32851508;PRIME CONSTRUCOES;4120400;VICENTE LINHARES ,521 - ALDEOTA ,FORTALEZA - CE;3279;-3.7421436;-38.4997104;Zona_207;construcoes engenharia construtora
247;43822458;KOS SERVICOS MEDICOS;8610102;ARY BARROSO ,70 - PAPICU ,FORTALEZA - CE;14480;-3.73920265;-38.47292863540481;Zona_103;servicos medicos med
248;47809526;OTICA PREFERENCIAL;4774100;ALANIS MARIA LAURINDO DE OLIVEIRA ,17 - CONJUNTO CEARA I ,FORTALEZA - CE;11340;-3.7638332;-38.602432;Zona_169;otica optica oticas
249;46025591;MC INJECAO ELETRONICA;4520001;VENEZUELA ,309 - MONTESE ,FORTALEZA - CE;9934;-3.76644185;-38.54641188920454;Zona_13;auto car center
250;7270294;CENTRO EDUCACIONAL PIAGET;8513900;CAP JUSTINO FERREIRA RAMOS ,486 - CURIO ,FORTALEZA - CE;16656;-3.8197728;-38.4731558;Zona_105;colegio escola educacional
251;9418875;BABEARIA CABECA;9602501;SANTOS DUMONT ,3130 - ALDEOTA ,FORTALEZA - CE;10276;-3.7368962;-38.49708;Zona_68;beleza studio barbearia
252;45205413;IRAN SOUZA - NEGOCIOS IMOBILIARIOS;6821801;PEDRO BORGES ,33 - CENTRO ,FORTALEZA - CE;9521;-3.7282138;-38.5275682;Zona_227;imoveis imobiliaria imobiliarios
253;37030155;LINGERIE CARVALHO;4781400;JOSE AVELINO ,76 - CENTRO ,FORTALEZA - CE;1771;-3.7223218;-38.5204987;Zona_25;moda confeccoes modas
254;28187820;MV FIT ACADEMIA;9313100;CORONEL FABRICIANO ,1285 - GRANJA PORTUGAL ,FORTALEZA - CE;9770;-3.7843116;-38.6032531;Zona_250;academia fitness pilates
255;46098050;REGULARIZE NEGOCIOS IMOBILIARIOS;8219999;SENADOR POMPEU ,834 - CENTRO ,FORTALEZA - CE;14399;-3.7265218;-38.5295116;Zona_227;servicos consultoria assessoria
256;23376894;DMETAL;4781400;MONSENHOR TABOSA ,529 - PRAIA DE IRACEMA ,FORTALEZA - CE;1695;-3.72371385;-38.514574557496445;Zona_284;moda confeccoes modas
257;43177949;BSS CONSULTORIA & SOFTWARE;6209100;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;8777;-3.74735095;-38.51925908580248;Zona_42;tecnologia consultoria servicos
258;22192550;FITFAT;5611201;DOUTOR ERNESTO MONTEIRO ,1305 - SAPIRANGA / COITE ,FORTALEZA - CE;2491;-3.7889204;-38.4708881;Zona_212;restaurante pizzaria pizza
259;22052940;CARAUBAS MED;8610102;MATO GROSSO ,251 - PAN AMERICANO ,FORTALEZA - CE;14419;-3.7562137;-38.5632072;Zona_299;servicos medicos med
260;39395299;KAYATO SUSHI;5620104;CAPITAO JUSTINO FERREIRA RAMOS ,655 - LAGOA REDONDA ,FORTALEZA - CE;14952;-3.8290924;-38.474945;Zona_176;marmitaria pizzaria galeteria
261;49639639;FALCAO SL;6201501;COSTA BARROS ,1639 - ALDEOTA ,FORTALEZA - CE;12763;-3.7321468;-38.5060611;Zona_173;tecnologia software solucoes
262;27937484;ORAL CLINIC;8630504;PEDRO DANTAS ,201 - DIAS MACEDO ,FORTALEZA - CE;7694;-3.7867275;-38.5171959;Zona_236;odontologia clinica odonto
263;5587684;GP TRANSPORTES E ESCAVACOES;4930202;CAPITAO HUGO BEZERRA ,230 - BARROSO ,FORTALEZA - CE;10633;-3.8204436;-38.5073192;Zona_199;transportes transporte logistica
264;26416126;J2A NEGOCIOS EMPRESARIAS;8219999;NOGUEIRA ACIOLI ,996 - CENTRO ,FORTALEZA - CE;14275;-3.7326642;-38.5178983;Zona_335;servicos consultoria assessoria
265;44305156;R3 VEICULOS;7490104;PEREIRA FILGUEIRAS ,1310 - ALDEOTA ,FORTALEZA - CE;11475;-3.7294369;-38.5095745;Zona_173;negocios saude gestao
266;6929251;COLEGIO PROVECTO;8513900;GODOFREDO MACIEL ,2106 - MARAPONGA ,FORTALEZA - CE;16626;-3.7935133;-38.56941680317101;Zona_262;colegio escola educacional
267;38223623;MARCIO DO REGO LIMA DIAS;7111100;ODILON GUIMARAES ,2249 - CURIO ,FORTALEZA - CE;15853;-3.8226166;-38.4773389;Zona_252;arquitetura estudio projetos
268;46445609;EDNARDO CAR AUTO CENTER;4520001;PRESIDENTE CASTELO BRANCO ,6125 - CARLITO PAMPLONA ,FORTALEZA - CE;10024;-3.713065;-38.550904;Zona_289;auto car center
269;6062946;AAPB ASSOCIACAO;9430800;SANTOS DUMONT ,3131 - ALDEOTA ,FORTALEZA - CE;8479;-3.7362064;-38.4969059;Zona_68;instituto associacao escolar
270;37486522;GOCLEAR;8630504;CARAPINIMA ,2200 - BENFICA ,FORTALEZA - CE;7747;-3.738902;-38.5396771;Zona_53;odontologia clinica odonto
271;29924259;SANTA GRASSE;8211300;BEIRA MAR ,3958 - MUCURIPE ,FORTALEZA - CE;446;-3.7232476;-38.4854214;;servicos consultoria coworking
272;42290244;VYSE;7490104;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;11578;-3.74735095;-38.51925908580248;Zona_42;negocios saude gestao
273;40152536;CONSORCIO CCS - JMV;4120400;FIRMINO ROCHA AGUIAR ,801 - GUARARAPES ,FORTALEZA - CE;3019;-3.76301155;-38.4849286932898;Zona_238;construcoes engenharia construtora
274;10968984;SAFETY CAR LOCACOES;7711000;SILVA PAULET ,1396 - ALDEOTA ,FORTALEZA - CE;12544;-3.7363083;-38.5061693;Zona_173;car rent locacoes
275;23332362;WOOL CASES;4752100;JOVITA FEITOSA ,2580 - PARQUELANDIA ,FORTALEZA - CE;13599;-3.7403631;-38.5603165;Zona_101;cell celular imports
276;29782062;EXCLUSIVE CAR;4511102;CORONEL HELDER BENEVIDES ,114 - GUARARAPES ,FORTALEZA - CE;11924;-3.75942505;-38.48715176055195;Zona_238;veiculos car multimarcas
277;11080472;MERCADINHO DOIS IRMAOS;4712100;DIOGUINHO ,1251 - VICENTE PINZON ,FORTALEZA - CE;3596;-3.7283844;-38.4605116;Zona_239;mercadinho comercial mercearia
278;46743058;PROCONTABIL;6920601;PINTO MADEIRA ,189 - CENTRO ,FORTALEZA - CE;6101;-3.7303014;-38.5233863;Zona_95;contabilidade contabil assessoria
279;15463236;O ESPECIALISTA;4520001;RIBEIRO JUNIOR ,214 - JOQUEI CLUBE ,FORTALEZA - CE;9886;-3.7724742;-38.5763367;Zona_147;auto car center
280;23371153;EXITO IMOVEIS E CREDITOS;6821801;SANTOS DUMONT ,2828 - ALDEOTA ,FORTALEZA - CE;9504;-3.7363774;-38.4997069882904;Zona_207;imoveis imobiliaria imobiliarios
