CNPJ BÁSICO;NOME FANTASIA;CNAE FISCAL PRINCIPAL;EMDERECO COMPLETO;ID
45092237;MATCH PLAY SPORT;8211300;BARAO DE STUDART ,1165 - ALDEOTA ,FORTALEZA - CE;210
45182109;QUALLYTRATE- TRATAMENTO DE AGUA;8211300;DOUTOR GILBERTO STUDART ,55 - COCO ,FORTALEZA - CE;211
45197979;MAXIMUS COWORKING;8211300;SANTOS DUMONT ,168 - CENTRO ,FORTALEZA - CE;212
45340145;SELFBIZ;8211300;NORVINDA PIRES ,60 - ALDEOTA ,FORTALEZA - CE;213
45442564;ACSC SERVICOS;8211300;OSVALDO CRUZ ,2133 - DIONISIO TORRES ,FORTALEZA - CE;214
45521040;BLEECKER CAFE;8211300;BENJAMIM BRASIL ,710 - JARDIM CEARENSE ,FORTALEZA - CE;215
45633082;NUSA DUA;8211300;PRESIDENTE CASTELO BRANCO ,70 - CENTRO ,FORTALEZA - CE;216
45665939;DIRECT COWORKING;8211300;PEDRO SAMPAIO ,193 - PASSARE ,FORTALEZA - CE;217
45678511;FUTURUS;8211300;DOM LUIS ,176 - ALDEOTA ,FORTALEZA - CE;218
45782667;EXERCON COWORKING;8211300;FRIEZIO BARROSO ,370 - MONDUBIM ,FORTALEZA - CE;219
45830805;GELADAO SERVICOS;8211300;SAO FELIPE ,1430 - CANINDEZINHO ,FORTALEZA - CE;220
45900722;JONATHA SANTIAGO;8211300;AMANCIO PEREIRA ,55 - PASSARE ,FORTALEZA - CE;221
46202955;LGM SERVICOS;8211300;WASHINGTON SOARES ,4718 - CAMBEBA ,FORTALEZA - CE;222
45672898;DSC INFORMATICA;8211300;DESEMBARGADOR MOREIRA ,1300 - ALDEOTA ,FORTALEZA - CE;223
46591875;OURO CAMPO;8211300;ANJO BRANCO ,309 - CAMBEBA ,FORTALEZA - CE;224
46655432;VOX COWORKING;8211300;SANTOS DUMONT ,3131 - ALDEOTA ,FORTALEZA - CE;225
46799580;GM INSTALACOES;8211300;03 DO LOTEAMENTO BAIRRO NOVO ,350 - PEDRAS ,FORTALEZA - CE;226
46805817;PINHEIRO GESTAO;8211300;DOM LUIS ,176 - ALDEOTA ,FORTALEZA - CE;227
46890108;MROCHA LUBRIFICANTES;8211300;SEIXAS CORREIA ,731 - BONSUCESSO ,FORTALEZA - CE;228
46895056;A FORMULA SERVICOS;8211300;AMANCIO VALENTE ,1705 - CAMBEBA ,FORTALEZA - CE;229
46903965;EBX SOLUCOES;8211300;A (CONJ. RESID. PREF. JOSE WALTER) ,331 - PREFEITO JOSE WALTER ,FORTALEZA - CE;230
46987933;VIPWORKING;8211300;JOAQUIM MAGALHAES ,1215 - JOSE BONIFACIO ,FORTALEZA - CE;231
47031010;SERRA E TORRES ENGENHARIA;8211300;JOAQUIM PINTO ,151 - ALVARO WEYNE ,FORTALEZA - CE;232
47097831;COWORKING BOULEVARD SUMARE;8211300;DESEMBARGADOR OTACILIO PEIXOTO ,655 - PASSARE ,FORTALEZA - CE;233
47136673;MADAME FAXINA;8211300;ANDRADE FURTADO ,150 - COCO ,FORTALEZA - CE;234
47155884;HA CONSULTORIA;8211300;DOUTOR FRANCISCO MATOS ,679 - COCO ,FORTALEZA - CE;235
47171923;ZPS CONSULTORIA;8211300;DESEMBARGADOR MOREIRA ,1300 - ALDEOTA ,FORTALEZA - CE;236
47182186;EF SERVICOS;8211300;SENADOR POMPEU ,834 - CENTRO ,FORTALEZA - CE;237
46497393;MCF - EDUCACAO DIGITAL;8211300;PADRE PEDRO DE ALENCAR ,1791 - PAUPINA ,FORTALEZA - CE;238
47187092;DIOGO TERCEIRIZACAO;8211300;NOGUEIRA ACIOLI ,1505 - CENTRO ,FORTALEZA - CE;239
47274713;J & M SERVICOS;8211300;FREI MANSUETO ,1015 - VARJOTA ,FORTALEZA - CE;240
47327631;MBN SERVICOS;8211300;PARANA ,898 - DEMOCRITO ROCHA ,FORTALEZA - CE;241
47366054;PAMPLONA SERVICOS;8211300;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;242
47396785;TRE;8211300;SANTOS DUMONT ,3060 - ALDEOTA ,FORTALEZA - CE;243
47542867;ESPERANCA;8211300;JOAQUIM SA ,1013 - DIONISIO TORRES ,FORTALEZA - CE;244
47945392;M M TECNOLOGIA;8211300;BARAO DE STUDART ,1165 - ALDEOTA ,FORTALEZA - CE;245
47948184;AFLG COWORKING;8211300;DOUTOR HERMES LIMA ,35 - EDSON QUEIROZ ,FORTALEZA - CE;246
47983825;WN COWORKING;8211300;BERNARDO MANUEL ,13994 - PLANALTO AYRTON SENNA ,FORTALEZA - CE;247
47996529;RL CONSULTORIA;8211300;PROFESSOR SILA RIBEIRO ,420 - PAPICU ,FORTALEZA - CE;248
48144750;ALIAT 360 SERVICOS FINANCEIROS;8211300;DEPUTADO JOAQUIM DE FIGUEIREDO CORREIA ,126 - PARQUE IRACEMA ,FORTALEZA - CE;249
48219038;BRAZ CONSULTORIA;8211300;EQUADOR ,49 - MONTESE ,FORTALEZA - CE;250
48224080;R T X SERVICOS E COMERCIO;8211300;MAJOR FACUNDO ,692 - CENTRO ,FORTALEZA - CE;251
48435659;PROMOS7S;8211300;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;252
48688551;CL CONSULTORIA FINANCEIRA;8211300;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;253
48729466;APEIRON SOLUCOES INTEGRADAS;8211300;103 (CJ NOVO MONDUBIM) ,210 - NOVO MONDUBIM ,FORTALEZA - CE;254
48762592;PAULO SERGIO SERVICOS PROFISSIONAIS;8211300;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;255
48818000;JP CAPACITACAO;8211300;DOUTOR GILBERTO STUDART ,55 - COCO ,FORTALEZA - CE;256
48887928;VNP ESCRITORIO VIRTUAL E COWORKING;8211300;ALEMANHA ,223 - ITAPERI ,FORTALEZA - CE;257
48904666;E.M. ASSESSORIA E SERVICOS;8211300;TIPOGRAFO SALES ,489 - PARQUELANDIA ,FORTALEZA - CE;258
48950199;FK SERVICOS MEDICOS;8211300;ALEMANHA ,223 - ITAPERI ,FORTALEZA - CE;259
49022820;VP CONSULTORIA;8211300;SANTOS DUMONT ,2456 - ALDEOTA ,FORTALEZA - CE;260
49043166;IUR COWORKING;8211300;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;261
49050744;SISTEMA-CONSULTORIA E AUDITORIA;8211300;DOM LUIS ,1200 - ALDEOTA ,FORTALEZA - CE;262
49353514;DG CONSULTORIA E SERVICOS ADMINISTRATIVOS;8211300;SENADOR POMPEU ,834 - CENTRO ,FORTALEZA - CE;263
49427112;DMS SERVICOS;8211300;DA PAZ ,181 - MUCURIPE ,FORTALEZA - CE;264
49443515;B S R SERVICOS E LOCACOES;8211300;WASHINGTON SOARES ,3663 - EDSON QUEIROZ ,FORTALEZA - CE;265
49599750;FORTALEZA DO MARTELO;8211300;ANTONIO SALES ,3169 - DIONISIO TORRES ,FORTALEZA - CE;266
49822812;MR SERVICOS ADMINISTRATIVOS;8211300;ANTONIO IVO ,1501 - JOAO XXIII ,FORTALEZA - CE;267
49882725;QUIXABA SERVICOS;8211300;BARAO DE STUDART ,1165 - ALDEOTA ,FORTALEZA - CE;268
49884815;TRES LIMAS SOLUCOES;8211300;SANTOS DUMONT ,1740 - ALDEOTA ,FORTALEZA - CE;269
49923173;INFORMAL COMERCIO DE CENOGRAFIA;8211300;BARBOSA DE FREITAS ,1741 - ALDEOTA ,FORTALEZA - CE;270
49932952;MASULLO GESTAO DE FROTAS;8211300;ARY BARROSO ,70 - PAPICU ,FORTALEZA - CE;271
49980799;AC SERVICOS;8211300;SANTOS DUMONT ,2456 - ALDEOTA ,FORTALEZA - CE;272
50256471;HAYSLLAN CARNEIRO;8211300;SANTOS DUMONT ,1740 - ALDEOTA ,FORTALEZA - CE;273
50284760;SHAMBHALA FESTIVAL;8211300;CARLOS BARBOSA ,450 - PAPICU ,FORTALEZA - CE;274
50209351;GMA SERVICOS ADMINISTRATIVOS;8211300;SANTOS DUMONT ,2789 - ALDEOTA ,FORTALEZA - CE;275
50513223;FARO CONSULTORIA EMPRESARIAL;8211300;ERICO MOTA ,1149 - AMADEU FURTADO ,FORTALEZA - CE;276
50531815;RPM SERVICOS GERENCIAIS DE TI LTDA;8211300;DOUTOR GILBERTO STUDART ,55 - COCO ,FORTALEZA - CE;277
48749259;V & C CONSTRUCOES;8211300;EDILSON BRASIL SOARES ,830 - SAPIRANGA / COITE ,FORTALEZA - CE;278
50624677;REMOTE LIFE COWORKING;8211300;VICENTE LINHARES ,521 - ALDEOTA ,FORTALEZA - CE;279
50631079;ROBERTUSS SERVICOS E SOLUCOES;8211300;MINAS GERAIS ,490 - PANAMERICANO ,FORTALEZA - CE;280
50783284;ALENCAR VEICULOS;8211300;DESEMBARGADOR GONZAGA ,857 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;281
50803726;BARRETO MKT;8211300;DOUTOR JOSE LOURENCO ,510 - MEIRELES ,FORTALEZA - CE;282
50970914;AMC ASSESSORIA EMPRESARIAL LTDA;8211300;VICENTE NOGUEIRA BRAGA ,214 - FATIMA ,FORTALEZA - CE;283
51020748;PREDILETA ALIMENTOS;8211300;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;284
51021261;STUDIO LINEAR - ARQUITETURA E INTERIORES;8211300;OSVALDO CRUZ ,1 - MEIRELES ,FORTALEZA - CE;285
51040139;DSP ASSESSORIA EM GESTAO;8211300;MONSENHOR OTAVIO DE CASTRO ,687 - FATIMA ,FORTALEZA - CE;286
51110578;JLA SERVICOS ADMINISTRATIVOS;8211300;OSVALDO CRUZ ,2011 - ALDEOTA ,FORTALEZA - CE;287
51228977;LUZ EMPRESARIAL;8211300;OLIVEIRA PAIVA ,1600 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;288
51240465;LINO QUEIROZ;8211300;JOAQUIM EMIDIO DE CASTRO ,232 - PARQUE MANIBURA ,FORTALEZA - CE;289
51296014;THERMO FRIO MANUTENCAO E MONTAGENS;8211300;TULIPAS NEGRAS ,1162 - PARQUE SANTA ROSA ,FORTALEZA - CE;290
43866774;R MARQUES SERVICOS E CONSULTORIA;8211300;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;291
51530109;MULTIHANDS COWORKING;8211300;SANTOS DUMONT ,1510 - ALDEOTA ,FORTALEZA - CE;292
51605117;PRECISION CONSULTORIA ASSESSORIA;8211300;SILVA JATAHY ,15 - MEIRELES ,FORTALEZA - CE;293
51708429;R2 BUSINESS;8211300;CONSUL GOUVEIA ,495 - ALVARO WEYNE ,FORTALEZA - CE;294
51713664;OMNIA GESTAO;8211300;MONSENHOR BRUNO ,1153 - ALDEOTA ,FORTALEZA - CE;295
51800383;NOBRE SAL;8211300;B LOTEAMENTO PARQUE MONTENEGRO I ,700 - PARQUE DOIS IRMAOS ,FORTALEZA - CE;296
52096619;ALTERNATIVA CEARA GESTAO CONDOMINIAL;8211300;MINISTRO PETRONIO PORTELA ,570 - SALINAS ,FORTALEZA - CE;297
52196296;IHUB ENGENHARIA;8211300;JOAQUIM JERONIMO ,700 - JARDIM CEARENSE ,FORTALEZA - CE;298
52269764;CONNECT JOB;8211300;WASHINGTON SOARES ,3663 - EDSON QUEIROZ ,FORTALEZA - CE;299
52421802;UNA ASSESSORIA VIRTUAL;8211300;ARY BARROSO ,70 - PAPICU ,FORTALEZA - CE;300
52628276;LIRA SERVICOS;8211300;EDUARDO SABOIA ,411 - PAPICU ,FORTALEZA - CE;301
52658112;PIMED;8211300;PROFESSOR GOMES DE MATOS ,515 - PARREAO ,FORTALEZA - CE;302
52831664;M S CONSULTORIA;8211300;PADRE CHEVALIER ,630 - JOAQUIM TAVORA ,FORTALEZA - CE;303
52924589;TAIS RAMOS;8211300;ERETIDES DE ALENCAR ,246 - JARDIM IRACEMA ,FORTALEZA - CE;304
52937640;IM GESTAO EMPRESARIAL;8211300;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;305
52946786;NDT CONSULTING;8211300;WASHINGTON SOARES ,55 - EDSON QUEIROZ ,FORTALEZA - CE;306
52978942;MACHO BET;8211300;I (CONJ. PREF. JOSE WALTER) ,901 - PREFEITO JOSE WALTER ,FORTALEZA - CE;307
52991578;Y G CONSULTORIA;8211300;87 (CONJ. RESID. PREF. JOSE WALTER) ,680 - PREFEITO JOSE WALTER ,FORTALEZA - CE;308
53008964;ALEXANDRE DE SOUZA VERAS;8211300;SARGENTO HERMINIO SAMPAIO ,1405 - MONTE CASTELO ,FORTALEZA - CE;309
53016519;JUPTER ENERGIA SOLAR;8211300;SANTOS DUMONT ,2828 - ALDEOTA ,FORTALEZA - CE;310
53016604;NETUNO ENERGIA SOLAR;8211300;SANTOS DUMONT ,2828 - ALDEOTA ,FORTALEZA - CE;311
53073217;VETTOR SERVICOS DE LIMPEZA CONDOMINIAL;8211300;DOM MANUEL DE MEDEIROS ,1227 - PARQUELANDIA ,FORTALEZA - CE;312
53085804;4FINTI SERVICOS;8211300;SENADOR POMPEU ,834 - CENTRO ,FORTALEZA - CE;313
53216431;CONVIVER CONDOMINIOS;8211300;DOM LUIS ,880 - ALDEOTA ,FORTALEZA - CE;314
53262583;LRV SERVICO DE TERCEIRIZACAO;8211300;MANOEL MONTEIRO ,863 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;315
53266536;JV PUBLICIDADE;8211300;JOSE VILAR DE ANDRADE ,30 - SAPIRANGA / COITE ,FORTALEZA - CE;316
53413937;CRISTAL CREDITOS;8211300;PADRE VALDEVINO ,2630 - DIONISIO TORRES ,FORTALEZA - CE;317
53421667;ALFA ENERGIA;8211300;OLIVEIRA PAIVA ,1600 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;318
53619171;TR GALO MAGO;8211300;87 (CONJ. RESID. PREF. JOSE WALTER) ,281 - PREFEITO JOSE WALTER ,FORTALEZA - CE;319
53763434;RICONSULTING SERVICES;8211300;ROGACIANO LEITE ,2031 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;320
53859324;BP CEARA;8211300;DOM LUIS ,807 - MEIRELES ,FORTALEZA - CE;321
53863385;JEREI RESTO;8211300;SANTOS DUMONT ,2456 - ALDEOTA ,FORTALEZA - CE;322
53865698;A&M SERVICOS E CONSULTORIA;8211300;BEZERRA DE MENEZES ,1250 - SAO GERARDO ,FORTALEZA - CE;323
53878471;CENTER SERVICO;8211300;SENADOR POMPEU ,834 - CENTRO ,FORTALEZA - CE;324
2200139;TV CLIPPING;8211300;SANTOS DUMONT ,1510 - ALDEOTA ,FORTALEZA - CE;325
3921364;VERSAGIL;8211300;WASHINGTON SOARES ,11959 - COACU ,FORTALEZA - CE;326
4147592;UNICESS SERVICOS;8211300;WASHINGTON SOARES ,55 - EDSON QUEIROZ ,FORTALEZA - CE;327
6049806;AMINADAB CONSTRUCAO E SERVICOS;8211300;PRESIDENTE COSTA E SILVA ,3330 - BARROSO ,FORTALEZA - CE;328
6332348;AGRUPAR SERVICOS LTDA;8211300;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;329
7029844;ATLANTA SERVICOS;8211300;DA PALMA ,33 - MESSEJANA ,FORTALEZA - CE;330
7166738;CROCOBEACH;8211300;ZEZE DIOGO ,3115 - PRAIA DO FUTURO ,FORTALEZA - CE;331
3295867;SAMV;8211300;JOAQUIM SA ,1013 - DIONISIO TORRES ,FORTALEZA - CE;332
9478017;CONSTRUTORA JAVA;8211300;BARAO DE STUDART ,1165 - ALDEOTA ,FORTALEZA - CE;333
12298626;TRANSFREITAS;8211300;DOUTOR GILBERTO STUDART ,55 - COCO ,FORTALEZA - CE;334
2609427;SAF BELEZA;8211300;DOM LUIS ,880 - ALDEOTA ,FORTALEZA - CE;335
7103167;VIP COMUNICACAO;8211300;DR. JURANDYR NUNES ,1120 - SAPIRANGA ,FORTALEZA - CE;336
2514066;SEPTEM CONSULTORIA EMPRESARIAL;8211300;DR. ALBERTO ELOY DA COSTA ,14 - MONTE CASTELO ,FORTALEZA - CE;337
23447741;CH GESTAO EMPRESARIAL;8211300;ANTONIO SALES ,3231 - DIONISIO TORRES ,FORTALEZA - CE;338
72555873;DODOU MAGAZINE;8211300;F LOT ST PIRIRIT IV ,SN - DENDE ,FORTALEZA - CE;339
7538179;FENIX SERVICOS;8211300;- DR. ITAMAR ESPINDOLA ,3225 - EDSON QUEIROZ ,FORTALEZA - CE;340
7671198;ESTRELA SUPERMERCADO LTDA;8211300;PRUDENTE BRASIL ,866 - PASSARE ,FORTALEZA - CE;341
7870137;WNA NEGOCIOS E CREDITO;8211300;3 (CJ SIQUEIRA) ,161 - CANINDEZINHO ,FORTALEZA - CE;342
1794036;LK SERVICOS;8211300;BIAS MENDES ,1301 - BONSUCESSO ,FORTALEZA - CE;343
4276664;ALKIMIA;8211300;SENADOR POMPEU ,834 - CENTRO ,FORTALEZA - CE;344
1282609;TCK COBRANCAS MEDICAS;8211300;BERNARDO MANUEL ,10070 - DENDE ,FORTALEZA - CE;345
4370031;MATER DEI INCORPORACOES;8211300;DESEMBARGADOR MOREIRA ,1300 - ALDEOTA ,FORTALEZA - CE;346
289023;MARROM WORLD EMPREENDIMENTOS;8211300;ALAMEDA OXALA ,479 - PARANGABA ,FORTALEZA - CE;347
8543039;NATIVA COMUNICACAO;8211300;BARBARA DE ALENCAR ,1783 - ALDEOTA ,FORTALEZA - CE;348
8543091;ARQUISERVS PRESTACAO DE SERVICOS;8211300;EPIFANIO LEITE ,180 - JACARECANGA ,FORTALEZA - CE;349
8638910;CASULO DESENVOLVIMENTO;8211300;DOM LUIS ,880 - ALDEOTA ,FORTALEZA - CE;350
8727701;SMART LUZ;8211300;NORTE DO LOTEAMENTO CAJAZEIRAS I ,26 - CAJAZEIRAS ,FORTALEZA - CE;351
8156083;SUGESTAO COMERCIO E REPRESENTACAO;8211300;AGUANAMBI ,1505 - FATIMA ,FORTALEZA - CE;352
9151535;SV AMBIENTAL;8211300;BELGICA ,1060 - MARAPONGA ,FORTALEZA - CE;353
9381974;BIODOME;8211300;GONCALVES LEDO ,1170 - ALDEOTA ,FORTALEZA - CE;354
9412717;C F S SERVICOS;8211300;ESCRITOR PEDRO FERREIRA DE ASSIS ,171 - PARQUE ARAXA ,FORTALEZA - CE;355
9530725;TOME & ROCHA ASSESSORIA E SERVICOS;8211300;NOGUEIRA ACIOLI ,996 - CENTRO ,FORTALEZA - CE;356
10157791;ANDROS;8211300;BARBOSA DE FREITAS ,1741 - ALDEOTA ,FORTALEZA - CE;357
10475170;BAOLI;8211300;CONTORNO SUL (CONJ. SAO CRISTOVAO) ,997 - JANGURUSSU ,FORTALEZA - CE;358
10719372;AQ CONSULTORIA;8211300;PROFESSOR DIAS DA ROCHA ,500 - MEIRELES ,FORTALEZA - CE;359
10939701;EXPERTISE SOLUCOES ADMINISTRATIVAS;8211300;PROFESSOR DIAS DA ROCHA ,2023 - DIONISIO TORRES ,FORTALEZA - CE;360
11585632;BPC SOLUCOES EM INFORMATICA;8211300;PEREIRA DE MIRANDA ,1620 - PAPICU ,FORTALEZA - CE;361
12105065;RH TOMICKI;8211300;WASHINGTON SOARES ,2155 - EDSON QUEIROZ ,FORTALEZA - CE;362
12116302;CITILOG ENTREGAS;8211300;SENADOR POMPEU ,834 - CENTRO ,FORTALEZA - CE;363
12998437;M7P CONSULTORIA E SERVICOS;8211300;CAMPO AMOR ROCHA ,38 - FATIMA ,FORTALEZA - CE;364
12028628;CETUSA;8211300;SANTOS DUMONT ,2789 - ALDEOTA ,FORTALEZA - CE;365
13361771;RR SERVCOS;8211300;JULIO SIQUEIRA ,500 - DIONISIO TORRES ,FORTALEZA - CE;366
13645285;DS COMERCIO E SERVICOS;8211300;101 (CONJ. CEARA II) ,11 - CONJUNTO CEARA II ,FORTALEZA - CE;367
13649192;COWORKING TREVO DIGITAL.;8211300;EDILSON BRASIL SOARES ,830 - SAPIRANGA / COITE ,FORTALEZA - CE;368
13682643;KDL SERVICOS;8211300;ANA BILHAR ,68 - MEIRELES ,FORTALEZA - CE;369
15115794;NUTHS;8211300;SANTOS DUMONT ,1343 - ALDEOTA ,FORTALEZA - CE;370
15490467;CACONTAB;8211300;DA ASSUNCAO ,1286 - JOSE BONIFACIO ,FORTALEZA - CE;371
12309831;PAZ PRESTACOES DE SERVICOS;8211300;TIBIRICA ,176 - DEMOCRITO ROCHA ,FORTALEZA - CE;372
9259117;JJ CRED;8211300;SENADOR VIRGILIO TAVORA ,1500 - ALDEOTA ,FORTALEZA - CE;373
17003562;MILESTONE - CONSULTORIA EM GESTAO DE PROJETOS;8211300;JOAQUIM FELICIO ,179 - MESSEJANA ,FORTALEZA - CE;374
17078739;FACO POR VOCE - SERVICOS;8211300;OTAVIO PARANHOS ,949 - JARDIM GUANABARA ,FORTALEZA - CE;375
17243647;PREMIUM TECNOLOGIA;8211300;BARBOSA DE FREITAS ,1741 - ALDEOTA ,FORTALEZA - CE;376
17301351;POTENCIAL CONSULTORIA E TREINAMENTO;8211300;SANTOS DUMONT ,3060 - ALDEOTA ,FORTALEZA - CE;377
17695824;E.G.S. ENGENHARIA;8211300;MONSENHOR FURTADO ,1170 - RODOLFO TEOFILO ,FORTALEZA - CE;378
17700961;ELEPHANT COWORKING;8211300;BARBOSA DE FREITAS ,1741 - ALDEOTA ,FORTALEZA - CE;379
17801999;SJ PREVENCAO & SERVICOS;8211300;DAS BONINAS ,97 - CIDADE 2000 ,FORTALEZA - CE;380
17995346;CSN DISTRIBUIDORA;8211300;SANTOS DUMONT ,2828 - ALDEOTA ,FORTALEZA - CE;381
18128182;WRB ASSESSORIA ADMINISTRATIVA;8211300;DOM LUIS ,1200 - ALDEOTA ,FORTALEZA - CE;382
18245103;HERTA SERVICOS;8211300;MARCELINO LOPES ,4261 - SAPIRANGA ,FORTALEZA - CE;383
11688517;MONTEZUMA SERVICOS EMPRESARIAIS;8211300;JOAO CORDEIRO ,1508 - PRAIA DE IRACEMA ,FORTALEZA - CE;384
15721258;VIRTUAL;8211300;SANTOS DUMONT ,1740 - ALDEOTA ,FORTALEZA - CE;385
18791373;JANE GESTAO FINANCEIRA;8211300;SUICA ,250 - MARAPONGA ,FORTALEZA - CE;386
18922811;LEBEN SERVICOS;8211300;LOURIVAL CORREIA PINHO ,481 - PARQUE MANIBURA ,FORTALEZA - CE;387
19218975;LDB SERVICOS;8211300;BARAO DE STUDART ,1165 - ALDEOTA ,FORTALEZA - CE;388
19404415;T T A SERVICOS;8211300;RODRIGUES JUNIOR ,428 - CENTRO ,FORTALEZA - CE;389
19593456;VETLIFE;8211300;SANTOS DUMONT ,1740 - ALDEOTA ,FORTALEZA - CE;390
18206473;INSTITUTO IEMAX;8211300;WASHINGTON SOARES ,3663 - EDSON QUEIROZ ,FORTALEZA - CE;391
20018765;I PRINT;8211300;TORRES CAMARA ,600 - ALDEOTA ,FORTALEZA - CE;392
20184014;RE SERVICOS;8211300;ZUCA  ACCIOLY ,1001 - MANOEL DIAS BRANCO ,FORTALEZA - CE;393
20610026;CENTRAL DO SORVETE;8211300;FLORIANO PEIXOTO ,1732 - JOSE BONIFACIO ,FORTALEZA - CE;394
21109408;APAC;8211300;AFONSO CALIXTO ,147 - PLANALTO AYRTON SENNA ,FORTALEZA - CE;395
21248453;BRAZILNET;8211300;SANTOS DUMONT ,2789 - ALDEOTA ,FORTALEZA - CE;396
21318193;KES CONSULTORIA;8211300;VICENTE LINHARES ,521 - ALDEOTA ,FORTALEZA - CE;397
21542230;IMMA CONSTRUCOES;8211300;FRANCISCO NOGUEIRA DA SILVA ,500 - BOA VISTA ,FORTALEZA - CE;398
21637730;GROWUP DESENVOLVIMENTO HUMANO;8211300;MINISTRO JOSE AMERICO ,326 - PARQUE IRACEMA ,FORTALEZA - CE;399
21671036;GEFIN;8211300;F LOT ST PIRIRIT IV ,SN - DENDE ,FORTALEZA - CE;400
20752855;MAO NA MASSA RESTAURANTE;8211300;MONSENHOR OTAVIO DE CASTRO ,435 - FATIMA ,FORTALEZA - CE;401
22879991;ADNN SERVICOS;8211300;SANTOS DUMONT ,2828 - ALDEOTA ,FORTALEZA - CE;402
23281624;PRO ARQUIVOS GESTAO;8211300;JOVENTINO CAETANO ,33 - LAGOA REDONDA ,FORTALEZA - CE;403
23361183;F DE CASTRO REPRESENTACOES;8211300;ISAC AMARAL ,221 - DIONISIO TORRES ,FORTALEZA - CE;404
23479078;SOLIZ ASSESSORIA FINANCEIRA;8211300;MARIO ALENCAR ARARIPE ,105 - SAPIRANGA / COITE ,FORTALEZA - CE;405
21998140;SOMAR;8211300;PADRE VALDEVINO ,1046 - JOAQUIM TAVORA ,FORTALEZA - CE;406
23893864;LADOSUL SERVICOS ADMINISTRATIVOS;8211300;PROFESSOR AMARILIO CARTAXO ,711 - DE LOURDES ,FORTALEZA - CE;407
23982775;RDMED SERVICOS MEDICOS;8211300;FELINO BARROSO ,801 - FATIMA ,FORTALEZA - CE;408
24542040;CAETANA SERVICOS DE CONSORCIOS;8211300;JOAO PESSOA ,3461 - DAMAS ,FORTALEZA - CE;409
24553806;SERCOM SERVICOS;8211300;JOAO PESSOA ,4557 - DAMAS ,FORTALEZA - CE;410
24736006;CAPITO CASTILHO GESTAO EMPRESARIAL;8211300;DOUTOR GILBERTO STUDART ,55 - COCO ,FORTALEZA - CE;411
24956748;LIVRE&COMPANHIA;8211300;ANTONIO ROCHA ,640 - JARDIM DAS OLIVEIRAS ,FORTALEZA - CE;412
25157238;CONVICTA;8211300;BENI CARVALHO ,653 - ALDEOTA ,FORTALEZA - CE;413
25278290;START SOLUCOES;8211300;NOGUEIRA ACIOLI ,996 - CENTRO ,FORTALEZA - CE;414
19044691;VISAO EMPRESARIAL;8211300;BARAO DE ARATANHA ,275 - CENTRO ,FORTALEZA - CE;415
12732937;EXATA;8211300;BENI CARVALHO ,653 - ALDEOTA ,FORTALEZA - CE;416
13513615;QUALITY SERVICOS;8211300;ENGENHEIRO LEAL LIMA VERDE ,1100 - SAPIRANGA / COITE ,FORTALEZA - CE;417
8899523;ILCON SERVICOS;8211300;ENGENHEIRO SANTANA JUNIOR ,2600 - COCO ,FORTALEZA - CE;418
24414510;PSB SERVICOS;8211300;ANTONIO SALES ,636 - JOAQUIM TAVORA ,FORTALEZA - CE;419
19513215;ROYAL TUBOS;8211300;OLIVEIRA PAIVA ,2541 - PARQUE MANIBURA ,FORTALEZA - CE;420
26158680;G & E LOCACOES;8211300;CAPITAO FRANCISCO PEDRO ,375 - RODOLFO TEOFILO ,FORTALEZA - CE;421
26263878;MCM SERVICOS;8211300;WASHINGTON SOARES ,4718 - CAMBEBA ,FORTALEZA - CE;422
26942087;M2 SERVICOS;8211300;CESARIO LANGE ,739 - MESSEJANA ,FORTALEZA - CE;423
27009087;GENESIS 7 ASSESSORIA ADMINISTRATIVA;8211300;LINEU MACHADO ,960 - JOQUEI CLUBE ,FORTALEZA - CE;424
27014394;RL ESCRITORIOS VIRTUAIS;8211300;SANTOS DUMONT ,3060 - ALDEOTA ,FORTALEZA - CE;425
27320325;LG SERVICOS GRAFICOS;8211300;110 (CJ TUPAN MIRIM) ,262 - PARQUE DOIS IRMAOS ,FORTALEZA - CE;426
27384376;ALEXANDRE MOURA;8211300;GENERAL SILVA JUNIOR ,855 - FATIMA ,FORTALEZA - CE;427
27412269;RC GESTAO;8211300;JOSE VILAR ,1707 - ALDEOTA ,FORTALEZA - CE;428
