CNPJ BÁSICO;NOME FANTASIA;CNAE FISCAL PRINCIPAL;EMDERECO COMPLETO;ID
41682777;V.H.P. DIAS;8599604;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;5609
44448970;GERACINO SERVICOS E CONSULTORIA;8599604;THEODORICO BARROSO ,843 - MONTESE ,FORTALEZA - CE;5626
44534935;SINERGICA CONSULTORIA;8599604;A LOTEAMENTO PARQUE MONTENEGRO I ,629 - PARQUE DOIS IRMAOS ,FORTALEZA - CE;5627
52676196;VL CILIOS;8599604;CONTORNO SUL (CONJ. SAO CRISTOVAO) ,997 - JANGURUSSU ,FORTALEZA - CE;5664
5149002;C.O.P.;8599604;GILBERTO STUDART ,988 - PAPIPU ,FORTALEZA - CE;5667
9233398;JOSE RIGOBERTO SOARES;8599604;137 ,145 - CONJUNTO CEARA ,FORTALEZA - CE;5674
15604027;BSS BRIGADA SEGURANCA SAUDE;8599604;SAO FRANCISCO ,D-26 - PRESIDENTE KENNEDY ,FORTALEZA - CE;5679
20478652;D&F CURSOS;8599604;117 (CJ CEARA) ,61 - CONJUNTO CEARA ,FORTALEZA - CE;5682
18698935;L J ADMINISTRACAO E CONTABILIDADE EMPRESARIAL;8599604;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;5686
21403493;ARAUJO & OLIVEIRA REPRESENTACOES E ASSOCIADOS;8599604;727 (CONJ. CEARA II) ,270 - CONJUNTO CEARA II ,FORTALEZA - CE;5689
18446038;PANORAMA SC;8599604;MARGARIDA QUEIROS ,362 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;5696
28993198;MERCADO TRADER E PUBLICIADE;8599604;AFONSO PENA ,100 - EDSON QUEIROZ ,FORTALEZA - CE;5712
29146919;TGV COMERCIO E FABRICACAO DE EMBALAGEM;8599604;25 (CJ PREFEITO JOSE WALTER) ,20 - PREFEITO JOSE WALTER ,FORTALEZA - CE;5713
35237010;CETESCI EXTINTORES;8599604;BRAZ VIDAL ,560 - MESSEJANA ,FORTALEZA - CE;5729
41033138;NB SINPROCOND;8599604;08H (LOT CIDADE JARDIM FORTALEZA) ,201 - PREFEITO JOSE WALTER ,FORTALEZA - CE;5757
45218026;VML CONSULTORIA;8599604;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;5776
49152659;ATITUDE TREINAMENTOS E RH;8599604;TIBURCIO CAVALCANTI ,1958 - ALDEOTA ,FORTALEZA - CE;5810
50944391;OLIVEIRA SERVICOS;8599604;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;5816
50994718;MIX CONFEITARIA E CONSULTORIA;8599604;PAULO MENDONCA ,297 - MONDUBIM ,FORTALEZA - CE;5818
51867047;CHRISTMAS'S TECH;8599604;VIANA (CARLITO PAMPLONA) ,96 - CARLITO PAMPLONA ,FORTALEZA - CE;5824
52257027;BARAO DAS BETS;8599604;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;5827
52865570;LOPES CONSULTORIA;8599604;D (LOT. CENTRO SUL) ,81 - PARANGABA ,FORTALEZA - CE;5833
21574938;MB COACHING;8599604;CASIMIRO MONTENEGRO ,88 - MONTE CASTELO ,FORTALEZA - CE;5861
29763550;DABELE CURSOS;8599604;A (CJ CEARA) ,1115 - CONJUNTO CEARA II ,FORTALEZA - CE;5883
38540275;ADRIANA CAVALCANTE BARBOSA DA SILVA;8599604;TIBURCIO CAVALCANTI ,1300 - MEIRELES ,FORTALEZA - CE;5907
40224114;FLOW CONSULTORIA E TREINAMENTOS;8599604;B (LOT CAJAZEIRAS II) ,2 - CAJAZEIRAS ,FORTALEZA - CE;5911
41453377;SERGIO TAP;8599604;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;5919
41851693;CYGNUS INTELIGENCIA DIGITAL;8599604;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;5922
41834266;GE INVESTIMENTOS;8599604;FRIESIO BARROSO ,370 - MONDUBIM ,FORTALEZA - CE;5930
34414954;ROMULO FLEGLER;8599604;MARECHAL DEODORO - ATE 863/864 ,221 - BENFICA ,FORTALEZA - CE;5935
36595198;ERIK AKIO HIGAKI;8599604;MARECHAL DEODORO - ATE 863/864 ,221 - BENFICA ,FORTALEZA - CE;5936
47083311;RGB CONSULTORIA;8599604;PRESIDENTE ARTUR BERNARDES ,2968 - SAPIRANGA / COITE ,FORTALEZA - CE;5956
47383802;MCOELHOTECH;8599604;D (LOT. CENTRO SUL) ,81 - PARANGABA ,FORTALEZA - CE;5958
11022319;ECCELLENZA CONTABILIDADE;6920601;JOSE PEREIRA BARROS ,235 - GUAJIRU ,FORTALEZA - CE;6003
11297608;MG CONTABIL;6920601;D ,331 - CASTELAO ,FORTALEZA - CE;6006
24521107;CONFI CONSULTORIA;6920601;TIBURCIO CAVALCANTI ,1675 - ALDEOTA ,FORTALEZA - CE;6054
30233748;J&S CONTABILIDADE E CONSULTORIA;6920601;13 DE MAIO ,1116 - FATIMA ,FORTALEZA - CE;6072
34200322;J M CONTABILIDADE E CONSULTORIA;6920601;LEAO DO NORTE ,251 - VILA PERY ,FORTALEZA - CE;6077
37748214;F & F CONSULTORIA CONTABIL;6920601;MOACIR (JATOBA) ,536 - BARRA DO CEARA ,FORTALEZA - CE;6084
42957683;VESK CONTABILIDADE DIGITAL;6920601;303 DO CONJUNTO HABITACIONAL SAO CRISTOVAO ,365 - JANGURUSSU ,FORTALEZA - CE;6090
42304449;WF ASSESSORIA CONTABIL;6920601;SENADOR POMPEU - ATE 1819/1820 ,834 - CENTRO ,FORTALEZA - CE;6093
48397017;PROCONT CONSULTORIA EMPRESARIAL;6920601;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;6102
50452750;SC CONTABILIDADE;6920601;12 (CONJ. RESID. ITAPERY) ,150 - PARQUE DOIS IRMAOS ,FORTALEZA - CE;6108
51146126;CONTMASTER CONTABIL;6920601;B DO LOTEAMENTO MRV MAGIS- DENDE ,20 - RACHEL DE QUEIROZ ,FORTALEZA - CE;6110
5688591;HRM ASSESSORIA CONTABIL;6920601;OTO DE ALENCAR ,92 - JACARECANGA ,FORTALEZA - CE;6143
12436828;ADRIANO FEITOSA CONTABILIDADE;6920601;13 DE MAIO ,1116 - FATIMA ,FORTALEZA - CE;6155
12842109;M&N CONTABILIDADE;6920601;GUSTAVO BARROSO ,1016 - BOM JARDIM ,FORTALEZA - CE;6156
14817052;REPRESCON CONTABILIDADE E ACESSORIA;6920601;9 (CJ SITIO DO CORREGO) ,72 - MONDUBIM ,FORTALEZA - CE;6167
17603256;ASSESSORIA CONTABIL SOCORRO FERNANDES;6920601;PROFESSORA GERALDA ARRUDA ,47 - JANGURUSSU ,FORTALEZA - CE;6174
21509181;CONSULT CONSULTORIA E ASSESSORIA CONTABIL;6920601;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;6180
24064783;IDEALIZE CONTABILIDADE;6920601;B (LOT RES NOVO PASSARE) ,593 - PASSARE ,FORTALEZA - CE;6190
11940463;SV CONTABILIDADE;6920601;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;6196
28155054;ACQ CONTABILIDADE E GESTAO;6920601;LOURIVAL CORREIA PINHO ,481 - PARQUE MANIBURA ,FORTALEZA - CE;6205
34634608;CS ASSESSORIA EMPRESARIAL;6920601;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;6223
36336392;ATIVOS - CONTABILIDADE E SERVICOS;6920601;22 (CJ BEIRA RIO) ,431 - VILA VELHA ,FORTALEZA - CE;6227
37299182;PME SIMPLES;6920601;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;6228
37575205;ESTRATEGIA CONTABILIDADE E GESTAO;6920601;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;6242
5640556;SOUZA & LIMA SERVICOS CONTABEIS ME;6920601;DOUTOR MANUEL MOREIRA ,255 - MONDUBIM ,FORTALEZA - CE;6264
4133504;MASTERPLAN GESTAO EMPRESARIAL;6920601;ENGENHEIRO LUIZ VIEIRA ,920 - VICENTE PINZON ,FORTALEZA - CE;6268
7093348;ADM CONTABILIDADE;6920601;BENEDITO PRATA ,12 - ALDEOTA ,FORTALEZA - CE;6271
86922291;M H CONTABILIDADE;6920601;TEREZINA ,485 - HENRIQUE JORGE ,FORTALEZA - CE;6277
7545046;FC CONTABILIDADE E ASSESSORIA;6920601;CAVALO MARINHO ,86 - CONJUNTO SANTA TEREZINHA ,FORTALEZA - CE;6278
24199146;GRB ASSESSORIA CONTABIL;6920601;22 (CJ SITIO SAO JOAO) ,36 - JANGURUSSU ,FORTALEZA - CE;6332
20993245;A&C ASSESSORIA;6920601;BELLOS PORTOS ,282 - PASSARE ,FORTALEZA - CE;6338
17723141;BERAKA ASSESSORIA E CONSULTORIA CONTABIL;6920601;13 DE MAIO ,1116 - FATIMA ,FORTALEZA - CE;6340
26010417;CONCEITO CONTABILIDADE CONSULTORIA & ASSESSORIA;6920601;VERDE 5 (CJ SITIO SAO JOAO) ,414 - JANGURUSSU ,FORTALEZA - CE;6342
33247536;GX CONTABILIDADE E CONSULTORIA CONTABIL;6920601;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;6361
35342456;MARTINS & SILVA CONTABILIDADE E GESTAO EMPRESARIAL;6920601;103 (CJ NOVO MONDUBIM) ,210 - NOVO MONDUBIM ,FORTALEZA - CE;6369
46239616;TAXPLAN;6920601;D (LOT. CENTRO SUL) ,81 - PARANGABA ,FORTALEZA - CE;6385
50470878;MGC CONTABILIDADE;6920601;08H (LOT CIDADE JARDIM FORTALEZA) ,204 - PREFEITO JOSE WALTER ,FORTALEZA - CE;6392
12806496;FIRMUX;7020400;PADRE ANTONIO TOMAZ ,4735 - ALDEOTA ,FORTALEZA - CE;6408
17908984;MAHALO CONSULTORIA EM SISTEMAS DE GESTAO;7020400;CAROLINA SUCURIPA ,401 - ALDEOTA ,FORTALEZA - CE;6416
25902475;ELIG PARTICIPACOES S.A.;7020400;RODRIGUES JUNIOR ,197 - CENTRO ,FORTALEZA - CE;6440
31239401;O FARMACEUTICO - ASSESSORIA TECNICA EMPRESARIAL;7020400;DESEMBARGADOR MOREIRA - DE 902 A 2120 - LADO PAR ,2020 - ALDEOTA ,FORTALEZA - CE;6446
31423425;AJOS EMPRESARIAL;7020400;TIBURCIO CAVALCANTI ,1457 - ALDEOTA ,FORTALEZA - CE;6447
32877911;LC ENERGY CONSULTORIA EMPRESARIAL;7020400;BARBOSA DE FREITAS (ALDEOTA) ,1741 - ALDEOTA ,FORTALEZA - CE;6451
34309516;PRAD CONSULTORIA;7020400;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;6456
36169961;LEYLA FROTA CONSULTORIA E TREINAMENTO;7020400;BENJAMIM MOURA ,305 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;6458
37163612;SL GESTAO COMERCIAL;7020400;112 (TUPA MIRIM) ,277 - PARQUE DOIS IRMAOS ,FORTALEZA - CE;6459
42031870;LCF;7020400;JOAO BARBOSA LIMA ,57 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;6476
27607364;CS CONSULTORIA EMPRESARIAL;7020400;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;6479
44614842;XICRALA FARKAT GESTAO EMPRESARIAL;7020400;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;6497
46646831;AUDICONT CONSULTORIA;7020400;B DO LOTEAMENTO MRV MAGIS- DENDE ,51 - DENDE ,FORTALEZA - CE;6505
51782657;TREINAMENTO E CONSULTORIA A&L;7020400;32 (CJ JOSE WALTER) ,30 - PREFEITO JOSE WALTER ,FORTALEZA - CE;6526
3633277;ESTRATENG;7020400;DESEMBARGADOR VALDETARIO PINHEIRO MOTA ,787 - PAPICU ,FORTALEZA - CE;6542
10442463;PAULO REGIS CONSULTORIA & SISTEMAS;7020400;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;6545
38891712;MKF CONSULTORIA EMPRESARIAL;7020400;13 DE MAIO ,1116 - FATIMA ,FORTALEZA - CE;6595
43471526;HEBROM SERVICOS;7020400;E DO LOTEAMENTO PARQUE MONTENEGRO II ,11 - PREFEITO JOSE WALTER ,FORTALEZA - CE;6611
45342260;F. F SERVICOS;7020400;LUIZ VIEIRA (PERIMETRAL) ,610 - VILA PERI ,FORTALEZA - CE;6615
46840214;ABBRA PRIME;7020400;6 (CONJ.RESID. PEQUENO MONDUBIM) ,31 - MONDUBIM ,FORTALEZA - CE;6620
4830587;MERCADINHO O IRMAO;7020400;B (LOT RES NOVO PASSARE) ,671 - PASSARE ,FORTALEZA - CE;6666
20009100;LDC PROJETOS EVENTOS E COMUNICACAO;7020400;RODRIGUES JUNIOR ,245 - CENTRO ,FORTALEZA - CE;6697
23846999;ESOLUCOES CONSULTORIA EMPRESARIAL;7020400;B DO LOTEAMENTO RESIDENCIAL NOVO PASSARE ,658 - PASSARE ,FORTALEZA - CE;6701
26286315;DALMAXIS;7020400;TIBURCIO CAVALCANTI ,1563 - ALDEOTA ,FORTALEZA - CE;6709
26602100;JH CONSULTORIA;7020400;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;6710
29376748;ACM CONSULTORIA;7020400;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;6715
34360585;CONTACT CENTER;7020400;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;6725
34758547;ROBERTO CALIXTO DA SILVA CONSULTORIA;7020400;3 (LOT BAIRRO NOVO) ,150 - PEDRAS ,FORTALEZA - CE;6737
42308010;C COLARES CONSULTORIA;7020400;THEODORICO BARROSO ,843 - MONTESE ,FORTALEZA - CE;6744
45530544;MWA CONSULTORIA;7020400;110 DO LOTEAMENTO CONJUNTO TUPAN MIRIM ,28 - PARQUE DOIS IRMAOS ,FORTALEZA - CE;6759
47077159;LASTTRO CAPITAL;7020400;ZECA VALDIVINO ,199 - SAPIRANGA / COITE ,FORTALEZA - CE;6764
47783224;PROVER SOLUCOES EMPRESARIAIS;7020400;D (LOT. CENTRO SUL) ,81 - PARANGABA ,FORTALEZA - CE;6765
50288550;CG CONSULTORIA DE ALIMENTOS;7020400;91 (CONJ. PREF. JOSE WALTER) ,671 - PREFEITO JOSE WALTER ,FORTALEZA - CE;6780
53301235;CR SERVICOS EDUCACIONAIS;7020400;PRESIDENTE ARTUR BERNARDES ,2450 - SAPIRANGA / COITE ,FORTALEZA - CE;6788
15483190;ATHUS AMBIENTAL;7112000;BARAO DE ARATANHA ,1485 - BAIRRO DE FATIMA ,FORTALEZA - CE;6811
23206164;PROSUNNY;7112000;35 (CJ NOVA ASSUNCAO) ,730 - VILA VELHA ,FORTALEZA - CE;6824
22419021;ENGTEC;7112000;PADRE PEDRO DE ALENCAR ,1791 - PAUPINA ,FORTALEZA - CE;6830
27999487;CARVALHO SILVA ENGENHARIA;7112000;ALBANO AMARAL ,193 - MANUEL SATIRO ,FORTALEZA - CE;6832
35871389;JOSE NOBRE WEYNE;7112000;SANTA ELIZA ,8 - CENTRO ,FORTALEZA - CE;6851
36135357;E C COSTA ENGENHARIA;7112000;B (LOT RES NOVO PASSARE) ,671 - PASSARE ,FORTALEZA - CE;6853
43480774;LOURENCO FERNANDES ENGENHARIA;7112000;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;6874
47166559;P TEIXEIRA LIMA ENGENHARIA;7112000;NICOLAU COELHO ,527 - CAMBEBA ,FORTALEZA - CE;6899
48407799;FEMR ENGENHARIA E CONSTRUCOES;7112000;NAZARE FONTENELE ,36 - JANGURUSSU ,FORTALEZA - CE;6903
23595010;LTX;7112000;LIVREIRO POLARY MAIA ,200 - ANTONIO DIOGO ,FORTALEZA - CE;6936
19726289;RG CONSTRUCAO;7112000;CAJAZEIRAS (JOSE DE ALENCAR) ,446 - LAGOA REDONDA ,FORTALEZA - CE;6955
31926142;BIMZONE - CONSTRUCAO VIRTUAL;7112000;D (LOT. CENTRO SUL) ,81 - PARANGABA ,FORTALEZA - CE;6978
32177798;F.E. SERVICOS E MANUTENCOES;7112000;BARBOSA DE FREITAS (ALDEOTA) ,1741 - ALDEOTA ,FORTALEZA - CE;6979
33167201;ORVALHO SERVICOS DE ENGENHARIA;7112000;3 (CJ CAMPOS DOS INGLESES) ,149 - JARDIM CEARENSE ,FORTALEZA - CE;6982
40444165;RODAC ENGENHARIA;7112000;RODRIGUES JUNIOR ,380 - CENTRO ,FORTALEZA - CE;7003
44753378;AVABENS ENGENHARIA;7112000;TIBURCIO CAVALCANTI ,1958 - ALDEOTA ,FORTALEZA - CE;7022
45318750;ALINNE KELLY;7112000;3 RES ESTRELA DA MANHA ,131 - MESSEJANA ,FORTALEZA - CE;7026
45610117;WY SERVICOS DE ENGENHARIA;7112000;FRANCISCO SA ,7905 - BARRA DO CEARA ,FORTALEZA - CE;7029
48199754;SOUZA AMARAL ENGENHARIA LTDA;7112000;202 B (CONJ. CEARA I) ,95 - CONJUNTO CEARA I ,FORTALEZA - CE;7037
50517354;MONTEIRO ENGENHARIA;7112000;D (LOT. CENTRO SUL) ,81 - PARANGABA ,FORTALEZA - CE;7050
50385937;J VIEIRA ENGENHARIA SERVICOS;7112000;PEDRO PEREIRA ,1152 - CENTRO ,FORTALEZA - CE;7060
19297896;EAI - SERVICOS E CONSULTORIA;7112000;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;7085
23743546;INFERENCIAL CONSULTORIA;7112000;03 DO LOTEAMENTO CIDADE SUL ,200 - PARQUE IRACEMA ,FORTALEZA - CE;7088
23430641;LAMIG ENGENHARIA;7112000;SAO JUDAS TADEU (SIQUEIRA) ,1252 - SIQUEIRA ,FORTALEZA - CE;7092
26309037;EXECON;7112000;I LOT EXPEDICIONARIOS II ,61 - DENDE ,FORTALEZA - CE;7099
34437284;BIM ENGENHARIA E PROJETOS;7112000;D (LOT. CENTRO SUL) ,81 - PARANGABA ,FORTALEZA - CE;7115
34529417;PLENUS ENGENHARIA;7112000;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;7119
42879552;CAMINHA BARBOSA CONSTRUCOES E REFORMAS;7112000;SAMUEL WEYNE ,501 - LAGOA REDONDA ,FORTALEZA - CE;7137
39582081;IRION ENGENHARIA E DESENVOLVIMENTO;7112000;DOS COQUEIROS (BAIRRO EDSON QUEIROZ) ,508 - EDSON QUEIROZ ,FORTALEZA - CE;7146
43996403;DNA CONSTRUTORA E EMPREITEIRA;7112000;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;7147
48083590;SKYLINE ENGENHARIA;7112000;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;7163
52454502;ARQ+URB;7112000;SANTOS DUMONT - DE 2401 A 3999 - LADO IMPAR ,2789 - ALDEOTA ,FORTALEZA - CE;7180
53758625;VALE GAMBARINI ENGENHARIA;7112000;RODRIGUES JUNIOR ,380 - CENTRO ,FORTALEZA - CE;7188
35065564;JOAO PAULO II;8112500;PEREIRA VALENTE ,965 - ALDEOTA ,FORTALEZA - CE;7190
7544352;CONDOMINIO JOSE MARTINS;8112500;TENENTE MARQUES ,395 - PRES. KENNEDY ,FORTALEZA - CE;7191
7569532;EDIFICIO SAINT DIE;8112500;REPUBLICA DO LIBANO ,992 - ALDEOTA ,FORTALEZA - CE;7192
7935600;CONDOMINIO DO EDIFICIO ATLANTA RESIDENCE;8112500;PASCOAL DE CASTRO ALVES ,969 - PAPICU ,FORTALEZA - CE;7199
1673513;CONDOMINIO EDFICIO FONTE NOVA;8112500;DR JOAO AMORA ,1275 - VILA MANOEL SATIRO ,FORTALEZA - CE;7200
7144194;EDIFICIO ARIMATEIA CISNE;8112500;ARIMATEIA CISNE ,281 - JARDIM IRACEMA ,FORTALEZA - CE;7201
7412493;CONDOMINIO RESIDENCIAL FIRENZE;8112500;OVIDIO NOGUEIRA ,223A - MARAPONGA ,FORTALEZA - CE;7202
3789215;JURIDICAL CENTER;8112500;WASHINGTON SOARES ,1400 - AGUA FRIA ,FORTALEZA - CE;7205
4485023;CONDOMINIO DO EDIFICIO ANANIAS;8112500;AMETISTA ,344 - MONTE CASTELO ,FORTALEZA - CE;7206
5259248;EDIFICIO CORONEL ANTONIO LEITE FURTADO;8112500;PADRE VALDIVINO ,127 - CENTRO ,FORTALEZA - CE;7209
9364939;CONDOMINIO ALTO DO MOSTEIRO;8112500;CEL. LUIS FIDELIS ,1700 - PAUPINA ,FORTALEZA - CE;7218
11749480;RESIDENCIAL RECANTO DA MARAPONGA;8112500;MAPIRUNGA ,85 - MARAPONGA ,FORTALEZA - CE;7226
12776342;CONDOMINIO VILLAGE MONTE VERDE;8112500;ALFREDO MAMEDE ,635 - MANUEL SATIRO ,FORTALEZA - CE;7228
13636735;EDIFICIO TORRES DE MELO;8112500;FAUSTO CABRAL ,940 - PAPICO ,FORTALEZA - CE;7232
13396495;EDIFICIO MONTICELLI RESIDENZIALE;8112500;MONSENHOR CATAO ,1450 - MEIRELES ,FORTALEZA - CE;7237
49456230;CONDOMINIO GRAN VILLAGE MESSEJANA II;8112500;CENTRAL DO LOTEAMENTO PARQUE MESSEJANA ,100 - PAUPINA ,FORTALEZA - CE;7276
3318838;EDIFICIO PARC DES FLEURS;8112500;CAROLINA SUCUPIRA ,1985 - PAPICU ,FORTALEZA - CE;7279
3407310;EDIFICIO DR JOSE HENRIQUE FROTA DE OLIVEIRA;8112500;PADRE MAXIMO FEITOSA ,382 - PRES.KENNEDY ,FORTALEZA - CE;7285
3426209;EDIFICIO MILLENIUM PERSONAL SPACE;8112500;ANA BILHAR, ,  940 -         ALDEOTA ,FORTALEZA - CE;7286
5321585;CONDOMINIO EDIFICIO BRISA DO SUL;8112500;FELIPE NERY ,1002 - ENG. L. CAVALCANTE ,FORTALEZA - CE;7291
5343574;CONDOMINIO MARCHENA;8112500;MARLIO FERNANDES ,335 - COCO ,FORTALEZA - CE;7292
5348658;CONDOMINIO ANAVILHANAS;8112500;NORTE (SDO) ,1919 - MESSEJANA ,FORTALEZA - CE;7293
5945291;MADALENA RESIDENCIAL;8112500;C ,80 - AGUA FRIA ,FORTALEZA - CE;7304
4281973;EDIFICIO LISBOA;8112500;PROFESSOR HERACLITO ,440 - PAPICU ,FORTALEZA - CE;7305
4497345;RESIDENCIAL ASSIS CHATEAUBRIAND;8112500;ASSIS CHATEAUBRIAND ,260 - ALDEOTA ,FORTALEZA - CE;7309
4846260;CONDOMINIO REAL VILAGGE;8112500;JOHN LENNON ,13 - CAMBEBA ,FORTALEZA - CE;7318
23497910;RESIDENCIAL JOSE BASTOS;8112500;AUGUSTO DOS ANJOS ,240 - PARAMGABA ,FORTALEZA - CE;7324
23569189;RESIDENCIAL LAGOA;8112500;RIO GRANDE DO SUL ,2230 - PICI ,FORTALEZA - CE;7326
7606627;CONDOMINIO ALTO DA VOLTA;8112500;DA PAZ ,000081 - MEIRELES ,FORTALEZA - CE;7328
72436371;EDIFICIO ATLANTA;8112500;JUAZEIRO DO NORTE ,180 - ALDEOTA ,FORTALEZA - CE;7331
35004936;EDIFICIO PEROLA;8112500;SOARES BULCAO ,250 - MONTE CASTELO ,FORTALEZA - CE;7333
35076611;CONDOMINIO MASTER NAUTICO;8112500;DESEMBARGADOR MOREIRA ,172 - PRAIA DO MEIRELES ,FORTALEZA - CE;7334
7787331;CONDOMINIO EDIFICIO ARDENAS;8112500;JACINTO BOTELHO ,700 - EDSON QUEIROZ ,FORTALEZA - CE;7337
8011164;RESIDENCIAL ALPHA;8112500;ALPHA ,60 - MARAPONGA ,FORTALEZA - CE;7339
8035228;CODOMINIO SAN JUAN;8112500;MARIO ALENCAR ARARIPE ,1364 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;7340
8070834;NORDESTE PALACE;8112500;NORTE ,2155 - AGUA FRIA ,FORTALEZA - CE;7341
6117288;CONDOMINIO MONTREAL RESIDENCE;8112500;ICRYAN ,35 - MARAPONGA ,FORTALEZA - CE;7343
5641380;CONDOMINIO GOLDEN VILLAGE;8112500;PINTO BANDEIRA ,705 - EDSON QUEIROZ ,FORTALEZA - CE;7348
7089943;SAINT GERMAIN;8112500;DR. WALDEMAR ALCANTARA ,1509 - AGUA FRIA ,FORTALEZA - CE;7349
8170834;CONDOMINIO JARDINS DE ATLANTIDA;8112500;DR. JOSE FROTA ,255 - VARJOTA ,FORTALEZA - CE;7355
8728604;CONDOMINIO MAISON VERSALLES;8112500;RAFAEL TOBIAS ,2909 - ALAGADICO NOVO ,FORTALEZA - CE;7356
8929225;EDIFICIO MAURICE RAVEL;8112500;GONCALVES LEDO ,660 - ALDEOTA ,FORTALEZA - CE;7360
9207232;CONDOMINIO LEAO SANTIAGO;8112500;ROMEO MARTINS ,60 - MONTESE ,FORTALEZA - CE;7364
9304089;CONDOMINIO DEPUTADO GERONCIO BEZERRA;8112500;FRANCISCO MENDES ,802 - ANTONIO BEZERRA ,FORTALEZA - CE;7366
9525132;CONDOMINIO ALPHA VILLAGE;8112500;CORONEL ALUISIO BORBA ,204 - AGUA FRIA ,FORTALEZA - CE;7368
10335204;RESIDENCIAL OPALA;8112500;I ,901 - CONJUNTO JOSE WALTER ,FORTALEZA - CE;7370
11036220;SHOPPING POLO MEGA MIX;8112500;DOUTOR RATISBONA ,565 - PLANALTO RODOVIARIO ,FORTALEZA - CE;7376
11617606;CONDOMINIO CURACAU RESIDENCE;8112500;DEPUTADO MOREIRA DA ROCHA ,1303 - ALDEOTA ,FORTALEZA - CE;7378
12353200;RESIDENCIAL SARA PIERRE;8112500;MONSENHOR FURTADO ,177 - PARQUE ARAXA ,FORTALEZA - CE;7381
12824339;RESIDENCIAL PREMIER BOULEVARD;8112500;GUILHERME LOURENCO ,405 - ALAGADICO NOVO ,FORTALEZA - CE;7384
13667444;EDIFICIO MONACO;8112500;PAURILO BARROSO ,209 - MARAPONGA ,FORTALEZA - CE;7387
13935949;DUNAS 601 CONDOMINIUM;8112500;DALVA RODRIGUES ,601 - DUNAS ,FORTALEZA - CE;7388
8794672;RESIDENCIALVILLAGE ALBATROZ;8112500;FISCAL ASSIS SARAIVA ,1050 - PASSARE ,FORTALEZA - CE;7392
9357134;RESIDENCIAL BUZIOS;8112500;02 ,99 - ITAPERY ,FORTALEZA - CE;7394
19063582;RESIDENCIAL VILLA VERONA;8112500;CORONEL JOAO DE OLIVEIRA (SDO) ,355 - MESSEJANA ,FORTALEZA - CE;7411
19359726;EDIFICIO ARTIGIANE;8112500;SAO GABRIEL ,150 - COCO ,FORTALEZA - CE;7412
20207675;CONDOMINIO ZARAGOZA RESIDENCE;8112500;05 (SDO) ,585 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;7415
23214816;CONDOMINIO ALTA VISTA;8112500;SANTOS DUMONT ,7785 - ANTONIO DIOGO ,FORTALEZA - CE;7416
26435235;RESIDENCIAL CARLOS DRUMMOND DE ANDRADE;8112500;B CJ FERNANDO NORONHA ,200 - PAUPINA ,FORTALEZA - CE;7423
26646602;CONDOMINIO PARQUE VERDE II;8112500;5 LOT PARQUE VERDE ,36 - JANGURUSSU ,FORTALEZA - CE;7424
49293601;GREEN GARDEN;8112500;JOAQUIM LIMA - ATE 99997/99998 ,1201 - PAPICU ,FORTALEZA - CE;7437
