CNPJ BÁSICO;NOME FANTASIA;CNAE FISCAL PRINCIPAL;EMDERECO COMPLETO;ID;LAT;LON
9574392;PIMENTA;4781400;SENADOR VIRGILIO TAVORA ,300 - MEIRELES ,FORTALEZA - CE;1007;-3.73148615;-38.49164789559788
14668605;COMUNIDADE CRISTA RAIZ DE DAVI;9491000;ARACA ,18 - BONSUCESSO ,FORTALEZA - CE;10535;-3.782004;-38.5839241
13746140;MERCADINHO DOMINGO DA FE;4712100;CORONEL ALEXANDRINO ,849 - MONTESE ,FORTALEZA - CE;3605;-3.76615155;-38.55093031708161
34694578;deposito de construcao breno;4744099;JOSE TEIXEIRA COSTA ,100 - PAUPINA ,FORTALEZA - CE;8181;-3.8451113;-38.4804931
31512259;CONCEPT;4511102;SENADOR FERNANDES TAVORA ,1152 - HENRIQUE JORGE ,FORTALEZA - CE;11844;-3.7616479;-38.5826934
52545418;IOLLI PIZZA;5611201;GENERAL OSORIO DE PAIVA ,5761 - CANINDEZINHO ,FORTALEZA - CE;2132;-3.80745;-38.6041904
39784545;LOS PRIMOS BARBEIROS;9602501;CESARIO LANGE ,725 - MESSEJANA ,FORTALEZA - CE;10168;-3.8284192;-38.4898876
26192929;UERF DA ESCOLA MUNICIPAL NSA SRA DO SAGRADO CORACAO;8550301;ANA GONCALVES ,01 - SAO JOAO DO TAUAPE ,FORTALEZA - CE;16001;-3.7590348;-38.5066091
7257108;NEGOCIO LEGAL;6920601;RUI BARBOSA ,1435 - ALDEOTA ,FORTALEZA - CE;5996;-3.735337;-38.5089969
1493227;DELLIPIZZA PIZZARIA E LANCHONETE;5611201;MOACIR ,210 - BARRA DO CEARA ,FORTALEZA - CE;2154;-3.7035885;-38.5797492
44946676;ULIPESAM CONSULTING;6209100;CAROLINA SUCUPIRA ,770 - ALDEOTA ,FORTALEZA - CE;8786;-3.7418733;-38.49866081377005
47324984;DP CORRETAGENS;6821801;WASHINGTON SOARES ,3663 - EDSON QUEIROZ ,FORTALEZA - CE;9443;-3.7881744;-38.47970119529657
34773496;DUO CONTABILIDADE;6920601;OLIVEIRA PAIVA ,1206 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;6377;-3.79566475;-38.49555219349534
7153216;MERCEARIA O LOBO;4712100;VENEZUELA ,282 - MONTESE ,FORTALEZA - CE;3756;-3.76653865;-38.546818106650505
8909163;CITO NETO CONSTRUCOES;7112000;VICENTE BRAGA ,349 - PARANGABA ,FORTALEZA - CE;7076;-3.777509;-38.5768222
6020630;V.A.M CONSULTORIA AUTOMOTIVA;4511102;JOSE BASTOS ,3484 - RODOLFO TEOFILO ,FORTALEZA - CE;11959;-3.7495488;-38.5503028
38279114;NARA BABY;4781400;MOZART PINHEIRO DE LUCENA ,1963 - VILA VELHA ,FORTALEZA - CE;1538;-3.7133008;-38.5943068
29979100;OFICINA CERTA;4520001;JOSE LEON ,895 - JARDIM DAS OLIVEIRAS ,FORTALEZA - CE;10071;-3.786978;-38.5039886
18206473;INSTITUTO IEMAX;8211300;WASHINGTON SOARES ,3663 - EDSON QUEIROZ ,FORTALEZA - CE;391;-3.7881744;-38.47970119529657
25406327;JANNY PIMENTEL SERVICOS;8599604;ANTONIO DE CASTRO ,564 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;5562;-3.79507335;-38.50007992612132
40917526;3LINK SOLUTIONS;6209100;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;8685;-3.74735095;-38.51925908580248
40853689;INSIGHT CONSTRUCOES;4120400;D (MONDUBIM) ,29 - MONDUBIM ,FORTALEZA - CE;3026;-3.81747815;-38.565049498869016
32293597;NEO MED;8630503;SANTOS DUMONT ,1740 - ALDEOTA ,FORTALEZA - CE;5432;-3.7329008;-38.509812246842685
53064257;BFDMPAR;6821801;MONSENHOR BRUNO ,1153 - ALDEOTA ,FORTALEZA - CE;9455;-3.7331422;-38.5094438
24063180;UERF DA ESCOLA MUNICIPAL HERBERT DE SOUZA;8550301;URUCUTUBA ,1599 - SIQUEIRA ,FORTALEZA - CE;15930;-3.798021;-38.6290361
39273623;DEZAHIR;4781400;MARCOS MACEDO ,655 - ALDEOTA ,FORTALEZA - CE;1466;-3.7346839;-38.495984
52832026;PLANTHA ENGENHARIA;7112000;ANDRADE FURTADO ,150 - COCO ,FORTALEZA - CE;6922;-3.7478082;-38.4734113
23951998;RESTAURANTE CASARAO;5611201;OTO DE ALENCAR ,143 - CENTRO ,FORTALEZA - CE;2488;-3.7233939;-38.5400608
53186414;FARMACIA CANINDEZINHO;4771701;ITATIAIA ,1628 - CANINDEZINHO ,FORTALEZA - CE;13351;-3.8122051;-38.605458
6134401;MERCADINHO VITORIA;4712100;FERREIRA DOS SANTOS ,245 - ALVARO WEYNE ,FORTALEZA - CE;3743;-3.7174281;-38.5688768
50970914;AMC ASSESSORIA EMPRESARIAL LTDA;8211300;VICENTE NOGUEIRA BRAGA ,214 - FATIMA ,FORTALEZA - CE;283;-3.7558967;-38.5219313
28655352;MANA LANCHES SELF SERVICE;5611201;TOMAS ACIOLI ,950 - DIONISIO TORRES ,FORTALEZA - CE;2584;-3.7450659;-38.5093397
34367595;COSTA SERVICOS;9313100;CONEGO DE CASTRO ,8310 - CANINDEZINHO ,FORTALEZA - CE;9755;-3.80405365;-38.59203536067349
27941011;NATURE COSMETICOS E PRODUTOS NATURAIS;4772500;QUIXADA ,1560 - PLANALTO AYRTON SENNA ,FORTALEZA - CE;12251;-3.830205;-38.5711636
35642813;LC ENGENHARIA;7112000;RAMIRO FERREIRA FACANHA ,100 - LAGOA REDONDA ,FORTALEZA - CE;6850;-3.820325;-38.4520478
44701177;LUNA SAUDE;8630503;HENRIQUETA GALENO ,470 - DIONISIO TORRES ,FORTALEZA - CE;5488;-3.74661;-38.4958577
15515741;ACADEMIA SA;9313100;JANGADA ,773 - BARRA DO CEARA ,FORTALEZA - CE;9802;-3.7016773;-38.584259
34278477;J MARTINS PERFUMES;4772500;DESEMBARGADOR LAURO NOGUEIRA ,1500 - PAPICU ,FORTALEZA - CE;12250;-3.740331;-38.4720424
45644581;JOAO VICTOR MOREIRA PERSONAL TRAINER;9313100;VALDEMIR QUEIROZ ,155 - VICENTE PINZON ,FORTALEZA - CE;9695;-3.7311882;-38.4719993
21768971;IGREJA EVANGELICA MINISTERIO SANGUE CARMESIM;9491000;CAPITAO THEOGENES GONDIM ,362 - BONSUCESSO ,FORTALEZA - CE;10477;-3.7768848;-38.5868949
18206864;ILHAS DO PARQUE RESIDENCE;8112500;ANDRADE FURTADO ,955 - COCO ,FORTALEZA - CE;7404;-3.7462435;-38.4781428
33345621;AZL REPRESENTACOES;7319002;GENERAL DUTRA ,16 - VARJOTA ,FORTALEZA - CE;9240;-3.73218025;-38.48680245174501
20278824;FARMACIA SAMUEL;4771701;DOS ABOLICIONISTAS ,121 - BARRA DO CEARA ,FORTALEZA - CE;13430;-3.6983961;-38.5793696
26202823;QUATRO EMI;8219999;DOUTOR GILBERTO STUDART ,2303 - COCO ,FORTALEZA - CE;14325;-3.74772125;-38.46763130532368
44552292;B2B;4781400;BARBOSA DE FREITAS ,585 - MEIRELES ,FORTALEZA - CE;1515;-3.7313139;-38.4954044
13181285;SUD AMERICA INVESTMENT EMPREENDIMENTOS IMOBILIARIOS;6810201;BEIRA MAR ,3120 - MEIRELES ,FORTALEZA - CE;12957;-3.7259629;-38.4928016
53057471;3S IMOVEIS & CONSTRUCOES;4120400;DIOGUINHO ,2200 - PRAIA DO FUTURO I ,FORTALEZA - CE;3097;-3.73613695;-38.45654266133798
17097519;CONSTRUTORA SAO FRANCISCO;4120400;CORONEL HONORIO VIEIRA ,605 - PARQUE MANIBURA ,FORTALEZA - CE;2934;-3.7894831;-38.486614265606434
44645121;ISADORA MELO CONSULTORIA INDUSTRIAL;7020400;PEDRO BORGES ,33 - CENTRO ,FORTALEZA - CE;6499;-3.7282138;-38.5275682
24729631;FJ LOCACOES E SERVICOS;7711000;JOAO SORONGO ,1041 - JARDIM AMERICA ,FORTALEZA - CE;12487;-3.7523354;-38.5420282
11115803;ICONE PRODUCOES;8230001;ANTONIO SALES ,2371 - DIONISIO TORRES ,FORTALEZA - CE;13251;-3.74468305;-38.50411716588518
13537158;ANLEGG PROJETOS E EMPREENDIMENTOS;7112000;DESEMBARGADOR JOSE GIL DE CARVALHO ,170 - CAMBEBA ,FORTALEZA - CE;6808;-3.80198185;-38.49166843618562
45313527;SUPPORT EMPRESARIAL;8211300;DOM LUIS ,176 - ALDEOTA ,FORTALEZA - CE;867;-3.7326567;-38.5002118
51843101;JM ODONTOLOGIA;8630504;AFONSO CELSO ,1096 - ALDEOTA ,FORTALEZA - CE;7655;-3.7386352;-38.5022199
20790983;JBM SERVICOS;7319003;PRESIDENTE CASTELO BRANCO ,3651 - CARLITO PAMPLONA ,FORTALEZA - CE;15607;-3.7122032;-38.5540188
46721810;FORT DESCARGAS PARA AUTOS;4520001;METON DE ALENCAR ,429 - CENTRO ,FORTALEZA - CE;10092;-3.7346443;-38.5279508
34049540;AUTO REPAR;4520001;CAMPOS NOVOS ,105 - DAMAS ,FORTALEZA - CE;9917;-3.7578148;-38.5512692
13218221;MULTIPLA CONTABILIDADE;6920601;ISAAC MEYER ,198 - ALDEOTA ,FORTALEZA - CE;6323;-3.7299422;-38.5113874
42798616;BS VARIEDADES;7319002;JOAO DE ARAUJO LIMA ,1088 - PREFEITO JOSE WALTER ,FORTALEZA - CE;9186;-3.8313545;-38.5605551
40950003;V7 CONSTRUTORA;7112000;OLIVEIRA PAIVA ,1600 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;7143;-3.7959615;-38.49062
22928834;NX;4781400;PEREIRA VALENTE ,735 - MEIRELES ,FORTALEZA - CE;1694;-3.7328775;-38.4946683
44888115;CFL - SERVICOS DE ENGENHARIA;7112000;ANDRE DALL'OLIO ,800 - PAPICU ,FORTALEZA - CE;6886;-3.73862145;-38.478176211714754
26910296;MACS;9430800;EVILASIO ALMEIDA MIRANDA ,1244 - SAPIRANGA / COITE ,FORTALEZA - CE;8537;-3.792721;-38.4673698
34236910;ERGOS DESENVOLVIMENTO;6201501;GUANABARA ,612 - PAN AMERICANO ,FORTALEZA - CE;12669;-3.7565598;-38.5687628
7563674;ATUA SERVICOS;8211300;WASHINGTON SOARES ,55 - EDSON QUEIROZ ,FORTALEZA - CE;663;-3.7538641;-38.4906286
34995819;Atelie de Maquiagem Larisse Rangel;9602502;FILGUEIRAS LIMA ,367 - DAMAS ,FORTALEZA - CE;15305;-3.7502184;-38.54502813690314
39876327;MY COAT;1412601;DOS EXPEDICIONARIOS ,5055 - VILA UNIAO ,FORTALEZA - CE;4459;-3.7643618;-38.5408271
39523103;CONSTRUTORA BUENA VISTA;4120400;MARIO ALENCAR ARARIPE ,1565 - JOSE DE ALENCAR ,FORTALEZA - CE;3016;-3.80246785;-38.47742223650746
50710393;I. R. CONTABILIDADE;6920601;DOM LUIS ,880 - ALDEOTA ,FORTALEZA - CE;6393;-3.7345613;-38.4937465
20781924;ACADEMIA KTAVENTO;9313100;RUBI ,376 - MONDUBIM ,FORTALEZA - CE;9814;-3.8089746;-38.5572518
27739740;VICIO DE PIZZA;5611201;CORONEL CARVALHO ,2824 - JARDIM GUANABARA ,FORTALEZA - CE;2253;-3.7278449;-38.5854381
15209849;TRAMITES CONTABILIDADE;6920601;SENADOR VIRGILIO TAVORA ,1701 - ALDEOTA ,FORTALEZA - CE;6020;-3.7404656;-38.4939671
15692803;KURA FARMA;4771701;DA ABOLICAO ,3790 - MEIRELES ,FORTALEZA - CE;13370;-3.73050055;-38.503206933312114
7080265;CLINICA DR. ARIEL SCAFURI;8630503;REPUBLICA DO LIBANO ,1513 - MEIRELES ,FORTALEZA - CE;5201;-3.7330693;-38.49070734440723
45215486;CLINICA ODONTOLOGICA DRA MARINA VIEIRA;8630504;DULCINEIA GONDIM ,268 - BOM FUTURO ,FORTALEZA - CE;7636;-3.7595293;-38.5447037
29446380;RDL ASSESSORIA ADMINISTRATIVA;8211300;BARBOSA DE FREITAS ,1741 - ALDEOTA ,FORTALEZA - CE;90;-3.7410653;-38.4985591
46683790;BARTH VARIEDADES;4712100;JOSE TAVARES ,1018 - CANINDEZINHO ,FORTALEZA - CE;3494;-3.8122628;-38.5987853
22418653;FARMACIA VALMED;4771701;BENJAMIM BRASIL ,708 - JARDIM CEARENSE ,FORTALEZA - CE;13319;-3.8047908;-38.566377
7870137;WNA NEGOCIOS E CREDITO;8211300;3 (CJ SIQUEIRA) ,161 - CANINDEZINHO ,FORTALEZA - CE;342;-3.8149735;-38.6103628
11509438;CLINICA DR. JORGE KERBAGE;8630503;DOUTOR GILBERTO STUDART ,55 - COCO ,FORTALEZA - CE;5208;-3.7413961;-38.4873288
40714096;AAD VASC;8630503;SANTOS DUMONT ,5633 - PAPICU ,FORTALEZA - CE;5122;-3.7417064;-38.48014485932568
14621451;CLINICA DE ESTETICA E BELEZA;9602502;BARBOSA DE FREITAS ,1455 - ALDEOTA ,FORTALEZA - CE;15290;-3.7365552;-38.497345
11569157;MODA LELLUS LTDA;1412601;NICACIO PINTO ,217 - PRAIA DO FUTURO I ,FORTALEZA - CE;4163;-3.7375554;-38.4587706
19244148;OTICA DO TRABALHADOR DO BRASIL;4774100;CORONEL FRANCISCO PEREIRA ,65 - MESSEJANA ,FORTALEZA - CE;11375;-3.8286409;-38.4934707
37415399;AGNUS DEI ENGENHARIA;7112000;SENADOR POMPEU ,834 - CENTRO ,FORTALEZA - CE;6855;-3.7265218;-38.5295116
72074933;MULHER CHEIROSA;9602501;HENRIQUETA GALENO ,596 - DIONISIO TORRES ,FORTALEZA - CE;10102;-3.7470051;-38.49483096063474
27263726;GUGA REFRIGERACAO;4530703;PAULO ANDRE ,682 - ANCURI ,FORTALEZA - CE;8937;-3.8628055;-38.4991186
48547827;INNVIPA-NACIONAL;9430800;CARNEIRO DE MENDONCA ,1061 - JOQUEI CLUBE ,FORTALEZA - CE;8453;-3.762018;-38.5706699
15652690;NEGA;4781400;LIBERATO BARROSO ,705 - CENTRO ,FORTALEZA - CE;1662;-3.7279006;-38.5299233
17339993;COMUNIDADE CRISTA NOVO TEMPO;9491000;ALBERTO CRAVEIRO ,2507 - BOA VISTA ,FORTALEZA - CE;10384;-3.80158525;-38.51974308043964
21021174;MAY JOLLY;1412601;JOVITA FEITOSA ,2295 - AMADEU FURTADO ,FORTALEZA - CE;3999;-3.7404065;-38.55792470173933
23539857;STUDIO HAIR FIO A FIO;9602501;ACARAU ,22 - MEIRELES ,FORTALEZA - CE;10130;-3.7285417;-38.5123046
51641113;DBS SERVICOS;8211300;SANTOS DUMONT ,3131 - ALDEOTA ,FORTALEZA - CE;630;-3.7359495;-38.4968844
38167377;FAVE BIKINI;1412601;PEREIRA VALENTE ,945 - MEIRELES ,FORTALEZA - CE;4457;-3.7332079;-38.49488580830139
33940873;DIVERSIDADE STORE;4781400;PEREIRA FILGUEIRAS ,358 - CENTRO ,FORTALEZA - CE;1432;-3.7254692;-38.5218094
32440565;PICANHA'S BBQ SUL;5611201;ANTONIO FORTES ,290 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;2529;-3.7774886;-38.4823704
11634182;OSCAR JUNIOR IMOVEIS;6821801;DOUTOR SILAS MUNGUBA ,6070 - PASSARE ,FORTALEZA - CE;9397;-3.8062072;-38.52617863295964
23244914;LP EMPREENDIMENTOS;4110700;WASHINGTON SOARES ,3663 - EDSON QUEIROZ ,FORTALEZA - CE;8097;-3.7881744;-38.47970119529657
32774878;W F VEICULOS MULTIMARCAS;4511102;ENGENHEIRO ANTONIO FERREIRA ANTERO ,455 - PARQUE MANIBURA ,FORTALEZA - CE;11943;-3.7884686;-38.4840233
38385197;PEDRO MARCELO - GESTAO DE MIDIAS E TRAF;7319003;SENADOR POMPEU ,834 - CENTRO ,FORTALEZA - CE;15526;-3.7265218;-38.5295116
9528977;ARIZIA HAIR - STUDIO DE BELEZA;4772500;IEDA PEREIRA ,405 - PARQUE MANIBURA ,FORTALEZA - CE;12343;-3.7871337;-38.4881694
16649439;LIFE MEDIC;8610102;MADAME GONTHIER ,1160 - ITAPERI ,FORTALEZA - CE;14519;-3.7903887;-38.5443156
49165912;LA ENGENHARIA AMBIENTAL;7112000;AMADOR BUENO ,1328 - JARDIM DAS OLIVEIRAS ,FORTALEZA - CE;7173;-3.7794437;-38.5002799
40768476;DOMUS ODONTOLOGIA INTEGRADA;8630504;PONTES VIEIRA ,2340 - DIONISIO TORRES ,FORTALEZA - CE;7717;-3.75158775;-38.50055744473138
27606494;ESQUINA 53;5611201;DAS ANGELICAS ,53 - CIDADE 2000 ,FORTALEZA - CE;2252;-3.7477061;-38.4745102
17102186;COISAS DI MARIA;4781400;MARIA TOMASIA ,597 - ALDEOTA ,FORTALEZA - CE;1042;-3.7354809;-38.49667697333329
50317762;CENTRO FOFITO;8650004;RAMIRO FERREIRA FACANHA ,100 - LAGOA REDONDA ,FORTALEZA - CE;16426;-3.820325;-38.4520478
46954447;QI+;8650003;EUCLIDES ONOFRE DE SOUZA ,254 - SAPIRANGA / COITE ,FORTALEZA - CE;13885;-3.798285;-38.47862098910421
23569171;ISC-SAUDE;8610102;VICENTE LINHARES ,500 - ALDEOTA ,FORTALEZA - CE;14497;-3.7425022;-38.50001855967268
53479642;FORTALEZA TOP 20;4755502;GENERAL SAMPAIO ,1201 - CENTRO ,FORTALEZA - CE;16202;-3.7330937;-38.5326225
23583138;CONDOMINIO LAZULI;8112500;JOAQUIM NABUCO ,505 - MEIRELES ,FORTALEZA - CE;7566;-3.7322147;-38.5002989
15543037;MEDICAL CARE;8610102;DOUTOR PEDRO WILSON ,1160 - ITAPERI ,FORTALEZA - CE;14517;-3.7910533;-38.54326024740421
86908670;CONDOMINIO EDIFICIO LANA;8112500;PAULA BARROS ,317 - MEIRELES ,FORTALEZA - CE;7478;-3.7268034;-38.4923183
27589778;CRASMETALICA;4619200;REPUBLICA DA ARMENIA ,117 - PARQUE MANIBURA ,FORTALEZA - CE;12922;-3.7953774;-38.480912664193546
16893195;GS DISTRIBUIDORA PETS;4789004;IDALINA MURINELY ,100 - BARROSO ,FORTALEZA - CE;14816;-3.8275255;-38.5093553
23689543;TECHPAR;6209100;VISCONDE DO RIO BRANCO ,1712 - CENTRO ,FORTALEZA - CE;8743;-3.7359479;-38.5244988
42054696;LUIZ LIMA CONSULTORIA EM TECNOLOGIA DA INFORMACAO;6209100;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;8688;-3.74735095;-38.51925908580248
5781774;TRES M TAPIOCARIA;4729699;PADRE ANDRADE ,387 - SERRINHA ,FORTALEZA - CE;10934;-3.78761635;-38.53790496705368
42064162;MENDONCA JUNIOR ADMNISTRACAO IMOBILIARIA;6822600;BARAO DE STUDART ,252 - MEIRELES ,FORTALEZA - CE;13702;-3.7294447;-38.5048954
28177740;SELECTO ACAI;5611203;FREI CIRILO ,3608 - MESSEJANA ,FORTALEZA - CE;4927;-3.8169813;-38.4975244
7889519;ACESSORIOS;4781400;WASHINGTON SOARES ,85 - EDSON QUEIROZ ,FORTALEZA - CE;1293;-3.7554302;-38.48876588454546
21543999;DR SAUDE;8630504;MAESTRO LISBOA ,2710 - LAGOA REDONDA ,FORTALEZA - CE;7790;-3.8066949;-38.4552866
26362211;DAFFY IMOVEIS;6821801;FRANCISCO GLICERIO ,1000 - MARAPONGA ,FORTALEZA - CE;9502;-3.7958326;-38.569102
63363881;PINGO DAGUA;1412601;AQUIRAZ ,309 - MONTESE ,FORTALEZA - CE;4135;-3.7595159;-38.5482305
38225511;BELEZA POR FERNANDA DE JESUS;9602501;NOGUEIRA ACIOLI ,330 - CENTRO ,FORTALEZA - CE;10167;-3.7267121;-38.5161816
30507738;LAKE SLICE AND BURGUER;5611203;VIENA WEYNE ,630 - CAMBEBA ,FORTALEZA - CE;4770;-3.8023426;-38.4850545
43447695;OCASO LOUNGE BAR;5611201;PROFESSOR DIAS DA ROCHA ,811 - ALDEOTA ,FORTALEZA - CE;2571;-3.7374303;-38.4920669
38570054;LUPITA CONCEITO;1412601;ROSINHA SAMPAIO ,1351 - JARDIM GUANABARA ,FORTALEZA - CE;4258;-3.7267538;-38.5872101
8156083;SUGESTAO COMERCIO E REPRESENTACAO;8211300;AGUANAMBI ,1505 - FATIMA ,FORTALEZA - CE;352;-3.7573888;-38.52571677102789
46925002;MATEUS BONFIM SERVICOS MEDICOS;8630503;DOUTOR HERMES LIMA ,45 - EDSON QUEIROZ ,FORTALEZA - CE;5496;-3.75736425;-38.48274508308472
25008455;REI DO FRANGO ASSADO;5620104;OLEGARIO MEMORIA ,2516 - SAPIRANGA ,FORTALEZA - CE;14890;-3.7915285;-38.4751787
23111691;ORTO IMPLANTE BRENO & DANIELLA MARTINS;8630504;DOUTOR SILAS MUNGUBA ,4605 - SERRINHA ,FORTALEZA - CE;7798;-3.7930307;-38.5346763
19715976;FLORES BELA;7319003;PEDRO MACHADO ,960 - BOM FUTURO ,FORTALEZA - CE;15556;-3.7565881;-38.5474083
48440178;LAMSF REPRESENTACOES;4619200;SAMUEL UCHOA ,1031 - DAMAS ,FORTALEZA - CE;12818;-3.752306;-38.54874207701043
35456190;OLIVA GRILL;5611201;SANTOS DUMONT ,3130 - ALDEOTA ,FORTALEZA - CE;2013;-3.7376876;-38.4967962
47773984;MOTAR;7711000;DELMIRO DE FARIAS ,379 - JARDIM AMERICA ,FORTALEZA - CE;12511;-3.7538718;-38.54395476801017
52441835;DP SERVICE;8599604;PERBOYRE E SILVA ,68 - CENTRO ,FORTALEZA - CE;5984;-3.7287452;-38.5264202
18419604;POTENCIAL HUB DE NEGOCIOS;7490104;WASHINGTON SOARES ,3663 - EDSON QUEIROZ ,FORTALEZA - CE;11425;-3.7881744;-38.47970119529657
48125416;PROSPECT;7319002;EDUARDO ANGELIM ,726 - MONTESE ,FORTALEZA - CE;9380;-3.76552585;-38.54650030697522
12559095;HOSPITAL RIO SAUDE;8610102;PROFESSOR DIAS DA ROCHA ,1511 - ALDEOTA ,FORTALEZA - CE;14488;-3.7425641;-38.4937854
51945528;GRUPO AJS PORTO - SOLUCOES INTELIGENTES;6201501;DOM LUIS ,880 - ALDEOTA ,FORTALEZA - CE;12644;-3.7345613;-38.4937465
20782203;NATASHA MAPURUNGA STYLE;4781400;SANTOS DUMONT ,1740 - ALDEOTA ,FORTALEZA - CE;1685;-3.7329008;-38.509812246842685
49122572;BOM TEMPERO GRILL;5611203;SANTOS DUMONT ,5535 - PAPICU ,FORTALEZA - CE;4833;-3.7464544;-38.4665333
42452221;WELL DELIRIUS;5620104;VITORIA DA CONQUISTA ,1442 - MANUEL DIAS BRANCO ,FORTALEZA - CE;14867;-3.756105;-38.4686083
26601980;SANTANA MOVEIS;4511102;AGUANAMBI ,1479 - FATIMA ,FORTALEZA - CE;11987;-3.7495459;-38.52350586360168
16828690;R E T CONTABILIDADE;6920601;GODOFREDO MACIEL ,2640 - MARAPONGA ,FORTALEZA - CE;6316;-3.7988912;-38.5709867
47383853;WD LOKCAR;7711000;TULIPA ,634 - JARDIM IRACEMA ,FORTALEZA - CE;12445;-3.715827;-38.5802508
52079503;M N S SERVICOS;8599604;LINEU JUCA ,171 - VILA UNIAO ,FORTALEZA - CE;5658;-3.76924845;-38.53276929293058
52416410;DELIPAN;1091102;ALAGOAS ,378 - DEMOCRITO ROCHA ,FORTALEZA - CE;14204;-3.7648702;-38.562517605064656
52212722;AC UP;8599604;ENGENHEIRO SANTANA JUNIOR ,2977 - COCO ,FORTALEZA - CE;5983;-3.7460365;-38.4890301
7194718;PENELOPETS;4789004;CORONEL JAIME ROLEMBERG ,246 - JARDIM CEARENSE ,FORTALEZA - CE;14705;-3.8011837;-38.5610069
37846567;EDIFICA MAIS ENGENHARIA;4120400;DESEMBARGADOR MOREIRA ,1300 - ALDEOTA ,FORTALEZA - CE;3246;-3.7375352;-38.499373848558974
7098404;ATLANTIC BRASIL;1412601;MONSENHOR OTAVIO DE CASTRO ,435 - FATIMA ,FORTALEZA - CE;3930;-3.74628775;-38.526978990921336
30518640;ABTECH SOLUCOES;4751201;BEZERRA DE MENEZES ,1250 - SAO GERARDO ,FORTALEZA - CE;16075;-3.7335736;-38.559395593325306
39466623;MISS LOLLA;4781400;WASHINGTON SOARES ,85 - EDSON QUEIROZ ,FORTALEZA - CE;1781;-3.7554302;-38.48876588454546
16550567;BOA SIMENTE;4712100;JOAQUIM FELICIO ,330 - MESSEJANA ,FORTALEZA - CE;3640;-3.8301192;-38.4915674
42560127;GT PARTICIPACOES;6462000;ROMEU MARTINS ,855 - MONTESE ,FORTALEZA - CE;11103;-3.76432755;-38.55600066088687
10888502;ARQUITETOS BRASIL;7111100;CANUTO DE AGUIAR ,1401 A - MEIRELES ,FORTALEZA - CE;15842;-3.7320865;-38.49006322471223
7253861;ABINAP;9430800;LUIS FRANCISCO XAVIER ,85 - PAUPINA ,FORTALEZA - CE;8580;-3.8407174;-38.48592338798743
50207040;YOSEMITE ENTRETENIMENTO;8211300;PONTES VIEIRA ,2340 - DIONISIO TORRES ,FORTALEZA - CE;927;-3.75158775;-38.50055744473138
30515140;DROGARIA SHALOM;4771701;FREIRE ALEMAO ,334 - SERRINHA ,FORTALEZA - CE;13384;-3.7859846;-38.5442137
24113719;GALERIA DA MODA;4781400;MAJOR FACUNDO ,77 - CENTRO ,FORTALEZA - CE;1696;-3.7238294;-38.5262951
34534931;LAND NEGOCIOS IMOBILIARIOS;6821801;CAETANO XIMENES ARAGAO ,235 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;9588;-3.7836704;-38.4857458
44208195;PONTA IMOVEIS;6821801;WASHINGTON SOARES ,55 - EDSON QUEIROZ ,FORTALEZA - CE;9601;-3.7538641;-38.4906286
47289667;CARDIOLOGIA DR JOSE CARLOS POMPEU;8630503;ARY BARROSO ,70 - PAPICU ,FORTALEZA - CE;5325;-3.73920265;-38.47292863540481
4405237;CONDOMINIO EVEREST;8112500;JOAO PESSOA ,6943 - PARANGABA ,FORTALEZA - CE;7308;-3.77114965;-38.56101269973959
16233389;LE BISCUIT;4755502;LAURO NOGUEIRA ,1500 - PAPICU ,FORTALEZA - CE;16130;-3.740331;-38.4720424
12694023;CENTRO DE DISTRIBUICAO BB+;4930202;GOIS MONTEIRO ,1132 - ANTONIO BEZERRA ,FORTALEZA - CE;10583;-3.7344542;-38.5849134
52858620;E3 COMERCIO;4729699;CECIL SALGADO ,126 - JARDIM GUANABARA ,FORTALEZA - CE;10850;-3.7239034;-38.59014
7368999;REMARO AUTO CENTER;4520001;VISCONDE DO RIO BRANCO ,2647 - JOAQUIM TAVORA ,FORTALEZA - CE;9871;-3.7440309;-38.52207870215589
51868196;LM CONSULTORIA;8219999;NOSSA SENHORA DE FATIMA ,575 - SAO JOAO DO TAUAPE ,FORTALEZA - CE;14354;-3.75820145;-38.518899908453314
2017876;MERCADINHO XIMENES;4712100;GIRASSOL ,286 - SERRINHA ,FORTALEZA - CE;3519;-3.7876899;-38.5366639
53040128;CONSTRUSOL ENERGIA SOLAR;4321500;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;12142;-3.74735095;-38.51925908580248
11109967;ACADEMIA NUTRIFORMA;9313100;DA SAUDADE ,3226 - PASSARE ,FORTALEZA - CE;9721;-3.8229445;-38.541458
36986828;SANA CORDIS;8630503;ENGENHEIRO RONALDO DE CASTRO BARBOSA ,642 - PARQUE MANIBURA ,FORTALEZA - CE;5098;-3.789325;-38.488657825134
